GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
 "10000","Delaware",2,CAEMP25N,2012,"...","    Local government","Number of jobs",22324,22156,22522,23008,23868,23713,24013,24444,24801,25304,25695,25914,26087,26345,26649,26909,27132
 "10001","Kent, DE",2,CAEMP25N,10,"...","Total employment (number of jobs)","Number of jobs",72004,73663,75124,78240,81729,83361,84923,84602,81628,81669,83855,84764,86586,87649,88491,90458,91545
 "10001","Kent, DE",2,CAEMP25N,20,"..."," Wage and salary employment","Number of jobs",62171,63444,64272,66623,69119,69876,70329,70196,66966,67362,68706,69499,71105,71890,72133,73172,73878
 "10001","Kent, DE",2,CAEMP25N,40,"..."," Proprietors employment","Number of jobs",9833,10219,10852,11617,12610,13485,14594,14406,14662,14307,15149,15265,15481,15759,16358,17286,17667
 "10001","Kent, DE",2,CAEMP25N,50,"...","  Farm proprietors employment","Number of jobs",757,689,641,628,626,614,675,679,681,716,722,735,743,758,763,762,761
 "10001","Kent, DE",2,CAEMP25N,60,"...","  Nonfarm proprietors employment 2/","Number of jobs",9076,9530,10211,10989,11984,12871,13919,13727,13981,13591,14427,14530,14738,15001,15595,16524,16906
 "10001","Kent, DE",2,CAEMP25N,70,"111-112"," Farm employment","Number of jobs",1270,1196,1040,992,973,975,1021,976,956,1021,1040,1263,1234,1286,1285,1323,1321
 "10001","Kent, DE",2,CAEMP25N,80,"..."," Nonfarm employment","Number of jobs",70734,72467,74084,77248,80756,82386,83902,83626,80672,80648,82815,83501,85352,86363,87206,89135,90224
 "10001","Kent, DE",2,CAEMP25N,90,"...","  Private nonfarm employment","Number of jobs",49200,50880,52400,55753,58842,60135,61272,60693,57812,57246,59250,59742,61536,62773,64053,65931,67110
 "10001","Kent, DE",2,CAEMP25N,100,"113-115","   Forestry, fishing, and related activities","Number of jobs",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
 "10001","Kent, DE",2,CAEMP25N,200,"21","   Mining, quarrying, and oil and gas extraction","Number of jobs",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
 "10001","Kent, DE",2,CAEMP25N,300,"22","   Utilities","Number of jobs",(D),124,150,173,183,183,(D),220,(D),(D),(D),(D),(D),(D),(D),312,353
 "10001","Kent, DE",2,CAEMP25N,400,"23","   Construction","Number of jobs",4117,(D),(D),(D),(D),5967,5836,4800,4020,3771,3668,3605,4054,4297,4224,4304,4314
 "10001","Kent, DE",2,CAEMP25N,500,"31-33","   Manufacturing","Number of jobs",5805,(D),4588,4455,3928,3714,(D),3684,(D),(D),(D),(D),(D),(D),(D),(D),(D)
 "10001","Kent, DE",2,CAEMP25N,600,"42","   Wholesale trade","Number of jobs",(D),1599,1815,1846,1874,2046,(D),1913,(D),(D),(D),(D),(D),(D),(D),1372,1350
 "10001","Kent, DE",2,CAEMP25N,700,"44-45","   Retail trade","Number of jobs",8200,8486,9333,10199,11117,11286,11536,11122,10372,10162,10400,10347,10323,10526,10500,10726,11175
 "10001","Kent, DE",2,CAEMP25N,800,"48-49","   Transportation and warehousing","Number of jobs",(D),1750,1801,2756,2855,3063,(D),2673,(D),(D),(D),(D),(D),(D),(D),3108,3135
 "10001","Kent, DE",2,CAEMP25N,900,"51","   Information","Number of jobs",759,710,772,784,814,811,864,901,796,674,636,611,651,610,573,598,580
 "10001","Kent, DE",2,CAEMP25N,1000,"52","   Finance and insurance","Number of jobs",(D),3019,2991,3090,3269,3176,2888,3121,3213,2932,3150,3273,3253,3205,3608,4014,4093
 "10001","Kent, DE",2,CAEMP25N,1100,"53","   Real estate and rental and leasing","Number of jobs",(D),1799,1915,2163,2493,2713,2997,3007,3014,2914,3142,3051,3062,3185,3212,3308,3373
