GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
 "09000","Connecticut",1,CAEMP25N,1500,"61","   Educational services","Number of jobs",58967,62175,64502,65864,67064,69358,70874,73127,75707,78586,78266,79526,81258,84656,85458,86189,87781
 "09000","Connecticut",1,CAEMP25N,1600,"62","   Health care and social assistance","Number of jobs",240582,246119,248535,251271,253889,259457,268585,275476,279917,283777,287912,292507,296638,299256,302860,305658,307640
 "09000","Connecticut",1,CAEMP25N,1700,"71","   Arts, entertainment, and recreation","Number of jobs",42270,43908,44503,45824,46193,46655,47602,48772,48282,48959,50190,51377,52298,54149,52875,54617,55962
 "09000","Connecticut",1,CAEMP25N,1800,"72","   Accommodation and food services","Number of jobs",106128,108636,111640,113297,115910,119631,122593,124369,121195,121386,125410,129254,133613,137170,137985,140282,142223
 "09000","Connecticut",1,CAEMP25N,1900,"81","   Other services (except government and government enterprises)","Number of jobs",106122,109802,109966,112193,113225,115730,117967,116156,113147,109573,112697,114632,115646,118894,121730,119793,119914
 "09000","Connecticut",1,CAEMP25N,2000,"...","  Government and government enterprises","Number of jobs",264744,267558,264386,265266,267612,267979,268360,272525,269162,265480,261009,261713,261684,261100,260293,258069,254155
 "09000","Connecticut",1,CAEMP25N,2001,"...","   Federal civilian","Number of jobs",21061,21332,20660,20197,19936,19734,19644,19543,19335,19720,18054,17704,17393,17462,17774,17900,18089
 "09000","Connecticut",1,CAEMP25N,2002,"...","   Military","Number of jobs",16292,16704,16351,15703,14826,15069,14273,14060,14456,14694,14504,14551,14618,13781,13596,13596,13526
 "09000","Connecticut",1,CAEMP25N,2010,"...","   State and local","Number of jobs",227391,229522,227375,229366,232850,233176,234443,238922,235371,231066,228451,229458,229673,229857,228923,226573,222540
 "09000","Connecticut",1,CAEMP25N,2011,"...","    State government","Number of jobs",76310,74127,70749,73014,75810,74543,74865,77460,76430,75166,75003,76716,77591,77401,78120,76324,73724
