GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
 "34001","Atlantic, NJ",2,CAEMP25N,20,"..."," Wage and salary employment","Number of jobs",150525,150049,151534,153024,157315,157599,154329,153047,144208,142285,140782,142495,141229,137660,133861,133821,132512
 "34001","Atlantic, NJ",2,CAEMP25N,40,"..."," Proprietors employment","Number of jobs",21075,21618,22650,24388,25798,26926,28770,28245,28507,28720,29980,29359,30173,30799,30966,31383,32046
 "34001","Atlantic, NJ",2,CAEMP25N,50,"...","  Farm proprietors employment","Number of jobs",429,419,410,402,400,393,413,392,378,365,352,331,338,338,344,343,343
 "34001","Atlantic, NJ",2,CAEMP25N,60,"...","  Nonfarm proprietors employment 2/","Number of jobs",20646,21199,22240,23986,25398,26533,28357,27853,28129,28355,29628,29028,29835,30461,30622,31040,31703
 "34001","Atlantic, NJ",2,CAEMP25N,70,"111-112"," Farm employment","Number of jobs",1715,1776,1703,1613,1619,1700,1705,1619,1622,1655,1653,2359,1998,2039,2037,2249,2268
 "34001","Atlantic, NJ",2,CAEMP25N,80,"..."," Nonfarm employment","Number of jobs",169885,169891,172481,175799,181494,182825,181394,179673,171093,169350,169109,169495,169404,166420,162790,162955,162290
 "34001","Atlantic, NJ",2,CAEMP25N,90,"...","  Private nonfarm employment","Number of jobs",148679,147733,149672,152282,157635,158571,157211,155117,146190,144274,144374,144924,144579,141858,138779,139563,139105
 "34001","Atlantic, NJ",2,CAEMP25N,100,"113-115","   Forestry, fishing, and related activities","Number of jobs",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),491
 "34001","Atlantic, NJ",2,CAEMP25N,200,"21","   Mining, quarrying, and oil and gas extraction","Number of jobs",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),124
 "34001","Atlantic, NJ",2,CAEMP25N,300,"22","   Utilities","Number of jobs",968,751,749,718,697,640,653,645,448,754,699,786,763,758,783,837,951
