"","FIPS","county","state","rural","south","black35","white90","X1990","X2000","X2010","X2017","pctblack","pctwhite"
"1770",33011,"Hillsborough County","NH",FALSE,FALSE,FALSE,TRUE,336073,380841,400721,406371,0.0253684441064938,0.903027036870249
"1771",33013,"Merrimack County","NH",TRUE,FALSE,FALSE,TRUE,120005,136225,146445,147958,0.0122534773381635,0.94567377228673
"1772",33015,"Rockingham County","NH",FALSE,FALSE,FALSE,TRUE,245845,277359,295223,302479,0.00731951639617957,0.950542021098985
"1773",33017,"Strafford County","NH",FALSE,FALSE,FALSE,TRUE,104233,112233,123143,126552,0.0086683734749352,0.931087616157785
"1774",33019,"Sullivan County","NH",TRUE,FALSE,FALSE,TRUE,38592,40458,43742,43073,0.0054790704153414,0.965825459104311
"1775",34001,"Atlantic County","NJ",FALSE,FALSE,FALSE,FALSE,224327,252552,274549,272926,0.151172845386662,0.669313293713314
"1776",34003,"Bergen County","NJ",FALSE,FALSE,FALSE,FALSE,825380,884118,905116,937920,0.0601234646878199,0.708382378027977
"1777",34005,"Burlington County","NJ",FALSE,FALSE,FALSE,FALSE,395066,423394,448734,449192,0.164050116653903,0.725073020000356
"1778",34007,"Camden County","NJ",FALSE,FALSE,FALSE,FALSE,502824,508932,513657,510996,0.193766683105152,0.632122364950019
"1779",34009,"Cape May County","NJ",FALSE,FALSE,FALSE,TRUE,95089,102326,97265,94549,0.0454579107129637,0.912574432304942
"1780",34011,"Cumberland County","NJ",FALSE,FALSE,FALSE,FALSE,138053,146438,156898,154952,0.191878775362693,0.662321234963085
"1781",34013,"Essex County","NJ",FALSE,FALSE,TRUE,FALSE,778206,793633,783969,800401,0.400146926353165,0.420742852645112
"1782",34015,"Gloucester County","NJ",FALSE,FALSE,FALSE,FALSE,230082,254673,288288,291372,0.102782697033346,0.817261095781338
"1783",34017,"Hudson County","NJ",FALSE,FALSE,FALSE,FALSE,553099,608975,634266,679756,0.123741460171003,0.553386803500079
"1784",34019,"Hunterdon County","NJ",FALSE,FALSE,FALSE,TRUE,107776,121989,128349,125717,0.0270925968643859,0.909518999021612
"1785",34021,"Mercer County","NJ",FALSE,FALSE,FALSE,FALSE,325824,350761,366513,373362,0.205053004858556,0.634306651453549
"1786",34023,"Middlesex County","NJ",FALSE,FALSE,FALSE,FALSE,671780,750162,809858,837288,0.10034181786912,0.594557667134845
"1787",34025,"Monmouth County","NJ",FALSE,FALSE,FALSE,FALSE,553124,615301,630380,627551,0.0719367828272125,0.820989847837068
"1788",34027,"Morris County","NJ",FALSE,FALSE,FALSE,FALSE,421353,470212,492276,498847,0.0322042630305484,0.814750815380267
"1789",34029,"Ocean County","NJ",FALSE,FALSE,FALSE,TRUE,433203,510916,576567,589699,0.0301848909358842,0.913174348269202
"1790",34031,"Passaic County","NJ",FALSE,FALSE,FALSE,FALSE,453060,489049,501226,510563,0.118149963863421,0.624990451717026
"1791",34033,"Salem County","NJ",FALSE,FALSE,FALSE,FALSE,65294,64285,66083,63776,0.132855619668841,0.806478926241846
"1792",34035,"Somerset County","NJ",FALSE,FALSE,FALSE,FALSE,240279,297490,323444,333316,0.0940098885142027,0.676229163916524
"1793",34037,"Sussex County","NJ",FALSE,FALSE,FALSE,TRUE,130943,144166,149265,143570,0.0208748345754684,0.930166469318103
"1794",34039,"Union County","NJ",FALSE,FALSE,FALSE,FALSE,493819,522541,536499,557320,0.211461996698486,0.565960310055264
"1795",34041,"Warren County","NJ",FALSE,FALSE,FALSE,FALSE,91607,102437,108692,107088,0.0435436276707007,0.893582847751382
"1796",35001,"Bernalillo County","NM",FALSE,FALSE,FALSE,FALSE,480577,556678,662564,674855,0.0292448007349727,0.739955990546117
"1797",35003,"Catron County","NM",TRUE,FALSE,FALSE,TRUE,2563,3543,3725,3547,0.00253735551170003,0.979137299126022
"1798",35005,"Chaves County","NM",TRUE,FALSE,FALSE,FALSE,57849,61382,65645,65454,0.0166987502673633,0.828245790937147
"1799",35006,"Cibola County","NM",TRUE,FALSE,FALSE,FALSE,23794,25595,27213,27049,0.0119412917298237,0.455839402565714
"1800",35007,"Colfax County","NM",TRUE,FALSE,FALSE,FALSE,12925,14189,13750,12522,0.00686791247404568,0.881408720651653
"1801",35009,"Curry County","NM",TRUE,FALSE,FALSE,FALSE,42207,45044,48376,50283,0.0588270389594893,0.681383370125092
"1802",35011,"De Baca County","NM",TRUE,FALSE,FALSE,FALSE,2252,2240,2022,2016,0.0148809523809524,0.742559523809524
"1803",35013,"Dona Ana County","NM",FALSE,FALSE,FALSE,FALSE,135510,174682,209233,213849,0.0178116334422887,0.883385005307483
"1804",35015,"Eddy County","NM",TRUE,FALSE,FALSE,TRUE,48605,51658,53829,56793,0.014843378585389,0.915693835507897
"1805",35017,"Grant County","NM",TRUE,FALSE,FALSE,TRUE,27676,31002,29514,28382,0.00975970685645832,0.934254104714256
"1806",35019,"Guadalupe County","NM",TRUE,FALSE,FALSE,FALSE,4156,4680,4687,4426,0.0149118843199277,0.838906461816539
"1807",35021,"Harding County","NM",TRUE,FALSE,FALSE,TRUE,987,810,695,546,0,0.932234432234432
"1808",35023,"Hidalgo County","NM",TRUE,FALSE,FALSE,TRUE,5958,5932,4894,4446,0.0067476383265857,0.950067476383266
"1809",35025,"Lea County","NM",TRUE,FALSE,FALSE,FALSE,55765,55511,64727,69505,0.0377526796633336,0.881706352061003
"1810",35027,"Lincoln County","NM",TRUE,FALSE,FALSE,TRUE,12219,19411,20497,19497,0.00620608298712622,0.912755808585936
"1811",35028,"Los Alamos County","NM",TRUE,FALSE,FALSE,FALSE,18115,18343,17950,18031,0.00305030225722367,0.865786700682158
"1812",35029,"Luna County","NM",TRUE,FALSE,FALSE,TRUE,18110,25016,25095,24319,0.0135285167975657,0.91566265060241
"1813",35031,"McKinley County","NM",TRUE,FALSE,FALSE,FALSE,60686,74798,71492,72849,0.00544962868399017,0.162541695836594
"1814",35033,"Mora County","NM",TRUE,FALSE,FALSE,FALSE,4264,5180,4881,4605,0.000651465798045603,0.567209554831705
"1815",35035,"Otero County","NM",TRUE,FALSE,FALSE,FALSE,51928,62298,63797,65130,0.0337632427452787,0.781391064025795
"1816",35037,"Quay County","NM",TRUE,FALSE,FALSE,FALSE,10823,10155,9041,8447,0.0157452349946727,0.881733159701669
"1817",35039,"Rio Arriba County","NM",TRUE,FALSE,FALSE,FALSE,34365,41190,40246,39455,0.00577873526802687,0.559751615764795
"1818",35041,"Roosevelt County","NM",TRUE,FALSE,FALSE,FALSE,16702,18018,19846,19313,0.032258064516129,0.723036296794905
"1819",35043,"Sandoval County","NM",FALSE,FALSE,FALSE,FALSE,63319,89908,131561,138815,0.0196160357310089,0.701487591398624
"1820",35045,"San Juan County","NM",FALSE,FALSE,FALSE,FALSE,91605,113801,130044,128221,0.00562310385974216,0.521123684887811
"1821",35047,"San Miguel County","NM",TRUE,FALSE,FALSE,FALSE,25743,30126,29393,28203,0.0133319150444988,0.501542389107542
"1822",35049,"Santa Fe County","NM",FALSE,FALSE,FALSE,FALSE,98928,129292,144170,147514,0.00757894165977467,0.828870480090025
"1823",35051,"Sierra County","NM",TRUE,FALSE,FALSE,TRUE,9912,13270,11988,11254,0.00550915230140395,0.922960725075529
"1824",35053,"Socorro County","NM",TRUE,FALSE,FALSE,FALSE,14764,18078,17866,17098,0.000818809217452334,0.773950169610481
"1825",35055,"Taos County","NM",TRUE,FALSE,FALSE,FALSE,23118,29979,32937,32809,0.00493766954189399,0.819744582279253
"1826",35057,"Torrance County","NM",FALSE,FALSE,FALSE,TRUE,10285,16911,16383,15534,0.017252478434402,0.907943865070169
"1827",35059,"Union County","NM",TRUE,FALSE,FALSE,FALSE,4124,4174,4549,4216,0.0130455407969639,0.838235294117647
"1828",35061,"Valencia County","NM",FALSE,FALSE,FALSE,FALSE,45235,66152,76569,75845,0.00944030588700639,0.807264816401872
"1829",36001,"Albany County","NY",FALSE,FALSE,FALSE,FALSE,292594,294565,304204,308580,0.122940566465746,0.76026314083868
"1830",36003,"Allegany County","NY",TRUE,FALSE,FALSE,TRUE,50470,49927,48946,47400,0.0144936708860759,0.954767932489451
"1831",36005,"Bronx County","NY",FALSE,FALSE,FALSE,FALSE,1203789,1332650,1385108,1455846,0.336252598145683,0.209870412117765
"1832",36007,"Broome County","NY",FALSE,FALSE,FALSE,FALSE,212160,200536,200600,196124,0.0575095347841162,0.86055760641227
"1833",36009,"Cattaraugus County","NY",TRUE,FALSE,FALSE,TRUE,84234,83955,80317,78175,0.0166677326511033,0.92080588423409
"1834",36011,"Cayuga County","NY",TRUE,FALSE,FALSE,TRUE,82313,81963,80026,78319,0.0407563937231068,0.919827883399941
"1835",36013,"Chautauqua County","NY",TRUE,FALSE,FALSE,TRUE,141895,139750,134905,130846,0.0264356571847821,0.927494917689498
"1836",36015,"Chemung County","NY",FALSE,FALSE,FALSE,FALSE,95195,91070,88830,86883,0.0601038177779312,0.882658287582151
"1837",36017,"Chenango County","NY",TRUE,FALSE,FALSE,TRUE,51768,51401,50477,48763,0.00857207308820212,0.960728421138978
"1838",36019,"Clinton County","NY",TRUE,FALSE,FALSE,TRUE,85969,79894,82128,81224,0.0424505072392396,0.910408253718113
"1839",36021,"Columbia County","NY",TRUE,FALSE,FALSE,FALSE,62982,63094,63096,61481,0.045200956393032,0.896374489679738
"1840",36023,"Cortland County","NY",TRUE,FALSE,FALSE,TRUE,48963,48599,49336,48334,0.0179790623577606,0.947076592047006
"1841",36025,"Delaware County","NY",TRUE,FALSE,FALSE,TRUE,47225,48055,47980,45950,0.0196735582154516,0.950141458106638
"1842",36027,"Dutchess County","NY",FALSE,FALSE,FALSE,FALSE,259462,280150,297488,295685,0.104963051896444,0.786346957065796
"1843",36029,"Erie County","NY",FALSE,FALSE,FALSE,FALSE,968532,950265,919040,923995,0.134309168339656,0.780416560695675
"1844",36031,"Essex County","NY",TRUE,FALSE,FALSE,TRUE,37152,38851,39370,38233,0.0319096068841054,0.928203384510763
"1845",36033,"Franklin County","NY",TRUE,FALSE,FALSE,FALSE,46540,51134,51599,51054,0.0592509891487445,0.825380969169899
"1846",36035,"Fulton County","NY",TRUE,FALSE,FALSE,TRUE,54191,55073,55531,53955,0.0184968955611157,0.947270873876378
"1847",36037,"Genesee County","NY",TRUE,FALSE,FALSE,TRUE,60060,60370,60079,58537,0.0253685703059603,0.921143891897432
"1848",36039,"Greene County","NY",TRUE,FALSE,FALSE,FALSE,44739,48195,49221,47791,0.0624385344520935,0.896277541796573
"1849",36041,"Hamilton County","NY",TRUE,FALSE,FALSE,TRUE,5279,5379,4836,4646,0.00774860094705123,0.967283684890228
"1850",36043,"Herkimer County","NY",FALSE,FALSE,FALSE,TRUE,65797,64427,64519,62943,0.0124874886802345,0.959503042435219
"1851",36045,"Jefferson County","NY",FALSE,FALSE,FALSE,FALSE,110943,111738,116229,116567,0.0579323479200803,0.861315809791794
"1852",36047,"Kings County","NY",FALSE,FALSE,FALSE,FALSE,2300664,2465326,2504700,2635121,0.329953349390787,0.432150174508116
"1853",36049,"Lewis County","NY",TRUE,FALSE,FALSE,TRUE,26796,26944,27087,26845,0.00737567517228534,0.966399701992922
"1854",36051,"Livingston County","NY",FALSE,FALSE,FALSE,TRUE,62372,64328,65393,64373,0.0262221738927811,0.932922187873798
"1855",36053,"Madison County","NY",FALSE,FALSE,FALSE,TRUE,69120,69441,73442,71760,0.0203874024526198,0.94763099219621
"1856",36055,"Monroe County","NY",FALSE,FALSE,FALSE,FALSE,713968,735343,744344,748680,0.152727467008602,0.759043917294438
"1857",36057,"Montgomery County","NY",TRUE,FALSE,FALSE,FALSE,51981,49708,50219,49500,0.0179191919191919,0.882424242424242
"1858",36059,"Nassau County","NY",FALSE,FALSE,FALSE,FALSE,1287348,1334544,1339532,1363069,0.115429959891979,0.688939444738307
"1859",36061,"New York County","NY",FALSE,FALSE,FALSE,FALSE,1487536,1537195,1585873,1653877,0.149106009697214,0.56358786052409
"1860",36063,"Niagara County","NY",FALSE,FALSE,FALSE,FALSE,220756,219846,216469,212675,0.072020688844481,0.877630186904902
"1861",36065,"Oneida County","NY",FALSE,FALSE,FALSE,FALSE,250836,235469,234878,232324,0.0629982266145555,0.855976997641225
"1862",36067,"Onondaga County","NY",FALSE,FALSE,FALSE,FALSE,468973,458336,467026,467669,0.112243916103056,0.798586179541513
"1863",36069,"Ontario County","NY",FALSE,FALSE,FALSE,TRUE,95101,100224,107931,109491,0.0247782922797308,0.927199495848974
"1864",36071,"Orange County","NY",FALSE,FALSE,FALSE,FALSE,307647,341367,372813,378174,0.106395468752479,0.741182630217836
"1865",36073,"Orleans County","NY",FALSE,FALSE,FALSE,FALSE,41846,44171,42883,41584,0.0604799923047326,0.892482685648326
"1866",36075,"Oswego County","NY",FALSE,FALSE,FALSE,TRUE,121771,122377,122109,119833,0.0100055911143007,0.956564552335333
"1867",36077,"Otsego County","NY",TRUE,FALSE,FALSE,TRUE,60517,61676,62259,60750,0.0201810699588477,0.935374485596708
"1868",36079,"Putnam County","NY",FALSE,FALSE,FALSE,FALSE,83941,95745,99710,99464,0.0242700876699107,0.890754443818869
"1869",36081,"Queens County","NY",FALSE,FALSE,FALSE,FALSE,1951598,2229379,2230722,2339280,0.182392873020759,0.397257275742964
"1870",36083,"Rensselaer County","NY",FALSE,FALSE,FALSE,FALSE,154429,152538,159429,159800,0.0645244055068836,0.864918648310388
"1871",36085,"Richmond County","NY",FALSE,FALSE,FALSE,FALSE,378977,443728,468730,475948,0.103450376931934,0.74817417028751
"1872",36087,"Rockland County","NY",FALSE,FALSE,FALSE,FALSE,265475,286753,311687,325027,0.125044996261849,0.708722659963634
"1873",36089,"St. Lawrence County","NY",TRUE,FALSE,FALSE,TRUE,111974,111931,111944,110817,0.0237959879801835,0.930046833969517
"1874",36091,"Saratoga County","NY",FALSE,FALSE,FALSE,TRUE,181276,200635,219607,226632,0.0171776271665078,0.931757209926224
"1875",36093,"Schenectady County","NY",FALSE,FALSE,FALSE,FALSE,149285,146555,154727,155239,0.103118417407997,0.777536572639607
"1876",36095,"Schoharie County","NY",FALSE,FALSE,FALSE,TRUE,31859,31582,32749,31611,0.0161652589288539,0.959602669956661
"1877",36097,"Schuyler County","NY",TRUE,FALSE,FALSE,TRUE,18662,19224,18343,18112,0.0136925795053004,0.965547703180212
"1878",36099,"Seneca County","NY",TRUE,FALSE,FALSE,TRUE,33683,33342,35251,34843,0.0492781907413254,0.916482507246793
"1879",36101,"Steuben County","NY",TRUE,FALSE,FALSE,TRUE,99088,98726,98990,97539,0.0164447041696142,0.949271573421913
"1880",36103,"Suffolk County","NY",FALSE,FALSE,FALSE,FALSE,1321864,1419369,1493350,1497595,0.0781452929530347,0.804755624851846
"1881",36105,"Sullivan County","NY",TRUE,FALSE,FALSE,FALSE,69277,73966,77547,75783,0.0864441893300608,0.814443872636343
"1882",36107,"Tioga County","NY",FALSE,FALSE,FALSE,TRUE,52337,51784,51125,49322,0.00604192855115364,0.966769392968655
"1883",36109,"Tompkins County","NY",FALSE,FALSE,FALSE,FALSE,94097,96501,101564,104415,0.0400517167073696,0.804079873581382
"1884",36111,"Ulster County","NY",FALSE,FALSE,FALSE,FALSE,165304,177749,182493,180129,0.0572478612549895,0.855287044284929
"1885",36113,"Warren County","NY",FALSE,FALSE,FALSE,TRUE,59209,63303,65707,64701,0.0117308851486067,0.95996970680515
"1886",36115,"Washington County","NY",FALSE,FALSE,FALSE,TRUE,59330,61042,63216,62183,0.0336104723155846,0.937828666999019
"1887",36117,"Wayne County","NY",FALSE,FALSE,FALSE,TRUE,89123,93765,93772,91442,0.0298003105793837,0.930939830712364
"1888",36119,"Westchester County","NY",FALSE,FALSE,FALSE,FALSE,874866,923459,949113,975321,0.146287222360638,0.653936498855249
"1889",36121,"Wyoming County","NY",TRUE,FALSE,FALSE,TRUE,42507,43424,42155,40886,0.0518270312576432,0.918823069021181
"1890",36123,"Yates County","NY",FALSE,FALSE,FALSE,TRUE,22810,24621,25348,25083,0.0109237332057569,0.963281904078459
"1891",37001,"Alamance County","NC",FALSE,TRUE,FALSE,FALSE,108213,130800,151131,157844,0.18988368262335,0.704676769468589
"1892",37003,"Alexander County","NC",FALSE,TRUE,FALSE,FALSE,27544,33603,37198,37159,0.0588551898597917,0.880136709814581
"1893",37005,"Alleghany County","NC",TRUE,TRUE,FALSE,TRUE,9590,10677,11155,10935,0.0243255601280293,0.918335619570188
"1894",37007,"Anson County","NC",TRUE,TRUE,TRUE,FALSE,23474,25275,26948,25531,0.48634992753907,0.480083036308801
"1895",37009,"Ashe County","NC",TRUE,TRUE,FALSE,TRUE,22209,24384,27281,26833,0.00782618417620095,0.948831662505124
"1896",37011,"Avery County","NC",TRUE,TRUE,FALSE,TRUE,14867,17167,17797,17535,0.0423723980610208,0.930767037353864
"1897",37013,"Beaufort County","NC",TRUE,TRUE,FALSE,FALSE,42283,44958,47759,47316,0.264730746470539,0.711894496576211
"1898",37015,"Bertie County","NC",TRUE,TRUE,TRUE,FALSE,20388,19773,21282,19913,0.62014764224376,0.352834831517099
"1899",37017,"Bladen County","NC",TRUE,TRUE,FALSE,FALSE,28663,32278,35190,34130,0.348696161734544,0.563844125402871
"1900",37019,"Brunswick County","NC",FALSE,TRUE,FALSE,FALSE,50985,73143,107431,122586,0.106276410030509,0.835160621930726
"1901",37021,"Buncombe County","NC",FALSE,TRUE,FALSE,FALSE,174821,206330,238318,252268,0.0629132509870455,0.88833700667544
"1902",37023,"Burke County","NC",FALSE,TRUE,FALSE,FALSE,75744,89148,90912,88898,0.0596301379108641,0.846599473553961
"1903",37025,"Cabarrus County","NC",FALSE,TRUE,FALSE,FALSE,98935,131063,178011,196716,0.171755220724293,0.726453364240835
"1904",37027,"Caldwell County","NC",FALSE,TRUE,FALSE,FALSE,70709,77415,83029,81805,0.0492268198765357,0.891742558523318
"1905",37029,"Camden County","NC",TRUE,TRUE,FALSE,FALSE,5904,6885,9980,10336,0.142705108359133,0.822755417956656
"1906",37031,"Carteret County","NC",TRUE,TRUE,FALSE,FALSE,52556,59383,66469,68699,0.0568858353105577,0.893491899445407
"1907",37033,"Caswell County","NC",TRUE,TRUE,FALSE,FALSE,20693,23501,23719,22833,0.330486576446371,0.626768273989401
"1908",37035,"Catawba County","NC",FALSE,TRUE,FALSE,FALSE,118412,141685,154358,156182,0.0808992073350322,0.787837266778502
"1909",37037,"Chatham County","NC",FALSE,TRUE,FALSE,FALSE,38759,49329,63505,68364,0.120458135860979,0.801591480896378
"1910",37039,"Cherokee County","NC",TRUE,TRUE,FALSE,TRUE,20170,24298,27444,27463,0.013727560718057,0.936860503222518
"1911",37041,"Chowan County","NC",TRUE,TRUE,FALSE,FALSE,13506,14526,14793,14370,0.338830897703549,0.62491301322199
"1912",37043,"Clay County","NC",TRUE,TRUE,FALSE,TRUE,7155,8775,10587,10753,0.0164605226448433,0.98130754208128
"1913",37045,"Cleveland County","NC",TRUE,TRUE,FALSE,FALSE,84714,96287,98078,97038,0.208134957439354,0.752086811352254
"1914",37047,"Columbus County","NC",TRUE,TRUE,FALSE,FALSE,49587,54749,58098,56589,0.308876283376628,0.615137217480429
"1915",37049,"Craven County","NC",FALSE,TRUE,FALSE,FALSE,81613,91436,103505,103374,0.214183450384042,0.701810900226362
"1916",37051,"Cumberland County","NC",FALSE,TRUE,TRUE,FALSE,274566,302963,319431,332766,0.365719454511579,0.510373655962448
"1917",37053,"Currituck County","NC",FALSE,TRUE,FALSE,TRUE,13736,18190,23547,25247,0.0542242642690221,0.902285420049907
"1918",37055,"Dare County","NC",TRUE,TRUE,FALSE,TRUE,22746,29967,33920,35412,0.0213486953575059,0.915452389020671
"1919",37057,"Davidson County","NC",FALSE,TRUE,FALSE,FALSE,126677,147246,162878,164118,0.0913854665545522,0.86014331151976
"1920",37059,"Davie County","NC",FALSE,TRUE,FALSE,FALSE,27859,34835,41240,41766,0.0611502178805727,0.890413254800555
"1921",37061,"Duplin County","NC",TRUE,TRUE,FALSE,FALSE,39995,49063,58505,59350,0.248070766638585,0.67117101937658
"1922",37063,"Durham County","NC",FALSE,TRUE,TRUE,FALSE,181835,223314,267587,300865,0.373426619912585,0.509314808967477
"1923",37065,"Edgecombe County","NC",FALSE,TRUE,TRUE,FALSE,56558,55606,56552,54032,0.572086911459876,0.384068700029612
"1924",37067,"Forsyth County","NC",FALSE,TRUE,FALSE,FALSE,265878,306067,350670,368362,0.260162557484214,0.664180887279361
"1925",37069,"Franklin County","NC",FALSE,TRUE,FALSE,FALSE,36414,47260,60619,63866,0.256709360222967,0.676792033319763
"1926",37071,"Gaston County","NC",FALSE,TRUE,FALSE,FALSE,175093,190365,206086,214049,0.157085527145654,0.769057552242711
"1927",37073,"Gates County","NC",FALSE,TRUE,FALSE,FALSE,9305,10516,12197,11601,0.329281958451858,0.630204292733385
"1928",37075,"Graham County","NC",TRUE,TRUE,FALSE,FALSE,7196,7993,8861,8607,0.00162658301382596,0.881259439990705
"1929",37077,"Granville County","NC",TRUE,TRUE,FALSE,FALSE,38345,48498,59916,58503,0.310428525032904,0.610772097157411
"1930",37079,"Greene County","NC",TRUE,TRUE,TRUE,FALSE,15384,18974,21362,21059,0.359181347642338,0.578564984092312
"1931",37081,"Guilford County","NC",FALSE,TRUE,FALSE,FALSE,347420,421048,488406,517197,0.33728540575448,0.560722509991357
"1932",37083,"Halifax County","NC",TRUE,TRUE,TRUE,FALSE,55516,57370,54691,52300,0.528087954110899,0.402332695984704
"1933",37085,"Harnett County","NC",TRUE,TRUE,FALSE,FALSE,67822,91025,114678,128753,0.211591186224787,0.674625057280219
"1934",37087,"Haywood County","NC",FALSE,TRUE,FALSE,TRUE,46942,54033,59036,59854,0.0107595148193939,0.957112306612758
"1935",37089,"Henderson County","NC",FALSE,TRUE,FALSE,TRUE,69285,89173,106740,112156,0.034309354827205,0.907592995470595
"1936",37091,"Hertford County","NC",TRUE,TRUE,TRUE,FALSE,22523,22601,24669,24262,0.579795565081197,0.355494188442832
"1937",37093,"Hoke County","NC",FALSE,TRUE,FALSE,FALSE,22856,33646,46952,52571,0.333320652070533,0.454927621692568
"1938",37095,"Hyde County","NC",TRUE,TRUE,FALSE,FALSE,5411,5826,5810,5507,0.306882149990921,0.681859451607046
"1939",37097,"Iredell County","NC",FALSE,TRUE,FALSE,FALSE,92931,122660,159437,169798,0.124471430758902,0.814550230273619
"1940",37099,"Jackson County","NC",TRUE,TRUE,FALSE,FALSE,26846,33121,40271,41725,0.0295026962252846,0.835877771120431
"1941",37101,"Johnston County","NC",FALSE,TRUE,FALSE,FALSE,81306,121965,168878,186308,0.15389033213818,0.777604826416472
"1942",37103,"Jones County","NC",FALSE,TRUE,FALSE,FALSE,9414,10381,10153,9776,0.305339607201309,0.660392798690671
"1943",37105,"Lee County","NC",TRUE,TRUE,FALSE,FALSE,41374,49040,57866,59805,0.190753281498203,0.722464676866483
"1944",37107,"Lenoir County","NC",TRUE,TRUE,TRUE,FALSE,57274,59648,59495,57934,0.393395933303414,0.550523008941209
"1945",37109,"Lincoln County","NC",FALSE,TRUE,FALSE,FALSE,50319,63780,78265,80504,0.0535252906687866,0.885980820828779
"1946",37111,"McDowell County","NC",TRUE,TRUE,FALSE,TRUE,35681,42151,44996,45069,0.0384965275466507,0.91264505535956
"1947",37113,"Macon County","NC",TRUE,TRUE,FALSE,TRUE,23499,29811,33922,34160,0.0134953161592506,0.931206088992974
"1948",37115,"Madison County","NC",FALSE,TRUE,FALSE,TRUE,16953,19635,20764,21347,0.0186443059914742,0.959525928701925
"1949",37117,"Martin County","NC",TRUE,TRUE,TRUE,FALSE,25078,25593,24505,23227,0.419081241658415,0.544409523399492
"1950",37119,"Mecklenburg County","NC",FALSE,TRUE,FALSE,FALSE,511433,695454,919628,1034290,0.311803266008566,0.551088186098676
"1951",37121,"Mitchell County","NC",TRUE,TRUE,FALSE,TRUE,14433,15687,15579,15155,0.00316727152754866,0.965160013196965
"1952",37123,"Montgomery County","NC",TRUE,TRUE,FALSE,FALSE,23346,26822,27798,27445,0.186445618509747,0.770923665512844
"1953",37125,"Moore County","NC",TRUE,TRUE,FALSE,FALSE,59013,74769,88247,94191,0.12539414593751,0.827085390323916
"1954",37127,"Nash County","NC",FALSE,TRUE,TRUE,FALSE,76677,87420,95840,94125,0.393168658698539,0.531675962815405
"1955",37129,"New Hanover County","NC",FALSE,TRUE,FALSE,FALSE,120284,160307,202667,219866,0.142113832970991,0.808556120546151
"1956",37131,"Northampton County","NC",TRUE,TRUE,TRUE,FALSE,20798,22086,22099,20426,0.570547341623421,0.39699402722021
"1957",37133,"Onslow County","NC",FALSE,TRUE,FALSE,FALSE,149838,150355,177772,192685,0.143332381866777,0.746570828035395
"1958",37135,"Orange County","NC",FALSE,TRUE,FALSE,FALSE,93851,118227,133801,141812,0.116414689871097,0.746770372041858
"1959",37137,"Pamlico County","NC",FALSE,TRUE,FALSE,FALSE,11372,12934,13144,12803,0.185503397641178,0.755760368663594
"1960",37139,"Pasquotank County","NC",TRUE,TRUE,TRUE,FALSE,31298,34897,40661,39546,0.362565114044404,0.587872351185961
"1961",37141,"Pender County","NC",FALSE,TRUE,FALSE,FALSE,28855,41082,52217,57630,0.156654520215166,0.768315113656082
"1962",37143,"Perquimans County","NC",TRUE,TRUE,FALSE,FALSE,10447,11368,13453,13506,0.241966533392566,0.734044128535466
"1963",37145,"Person County","NC",FALSE,TRUE,FALSE,FALSE,30180,35623,39464,39240,0.270973496432212,0.680886850152905
"1964",37147,"Pitt County","NC",FALSE,TRUE,FALSE,FALSE,107924,133798,168148,176484,0.346235352779855,0.577089141225267
"1965",37149,"Polk County","NC",TRUE,TRUE,FALSE,TRUE,14416,18324,20510,20434,0.0515806988352745,0.917343642948028
"1966",37151,"Randolph County","NC",FALSE,TRUE,FALSE,FALSE,106546,130454,141752,142827,0.062719233758323,0.848964131431732
"1967",37153,"Richmond County","NC",TRUE,TRUE,FALSE,FALSE,44518,46564,46639,45447,0.311923779347372,0.627632186943033
"1968",37155,"Robeson County","NC",TRUE,TRUE,FALSE,FALSE,105179,123339,134168,134187,0.240768479808029,0.289811978805697
"1969",37157,"Rockingham County","NC",FALSE,TRUE,FALSE,FALSE,86064,91928,93643,91566,0.186248170718389,0.759015355044449
"1970",37159,"Rowan County","NC",FALSE,TRUE,FALSE,FALSE,110605,130340,138428,138940,0.16246581258097,0.777141212033971
"1971",37161,"Rutherford County","NC",TRUE,TRUE,FALSE,FALSE,56918,62899,67810,66523,0.101243179050855,0.860845121236264
"1972",37163,"Sampson County","NC",TRUE,TRUE,FALSE,FALSE,47297,60161,63431,63664,0.25317290776577,0.635712490575521
"1973",37165,"Scotland County","NC",TRUE,TRUE,TRUE,FALSE,33754,35998,36157,35445,0.3872478487798,0.449174777824799
"1974",37167,"Stanly County","NC",TRUE,TRUE,FALSE,FALSE,51765,58100,60585,60875,0.111441478439425,0.841281314168378
"1975",37169,"Stokes County","NC",FALSE,TRUE,FALSE,TRUE,37223,44711,47401,46124,0.0397406989853439,0.931554071632989
"1976",37171,"Surry County","NC",TRUE,TRUE,FALSE,TRUE,61704,71219,73673,72315,0.0373781373159096,0.914996888612321
"1977",37173,"Swain County","NC",TRUE,TRUE,FALSE,FALSE,11268,12968,13981,14208,0.00471565315315315,0.639146959459459
"1978",37175,"Transylvania County","NC",TRUE,TRUE,FALSE,TRUE,25520,29334,33090,33291,0.0409419963353459,0.905469946832477
"1979",37177,"Tyrrell County","NC",TRUE,TRUE,TRUE,FALSE,3856,4149,4407,4090,0.357457212713936,0.550855745721271
"1980",37179,"Union County","NC",FALSE,TRUE,FALSE,FALSE,84211,123677,201292,222095,0.115351538755938,0.814745942051825
