County ID,State / County Name,All Ages SAIPE Poverty Universe,All Ages in Poverty Count,Median Household Income in Dollars
20173,Sedgwick County (KS),"491,641","75,266","$45,996 "
20175,Seward County (KS),"22,526","3,518","$43,449 "
20177,Shawnee County (KS),"173,898","30,363","$45,359 "
20179,Sheridan County (KS),"2,507",328,"$46,699 "
20181,Sherman County (KS),"5,878",996,"$37,927 "
20183,Smith County (KS),"3,775",524,"$38,120 "
20185,Stafford County (KS),"4,355",600,"$39,980 "
20187,Stanton County (KS),"2,199",271,"$49,580 "
20189,Stevens County (KS),"5,681",655,"$50,070 "
20191,Sumner County (KS),"23,631","2,861","$47,113 "
20193,Thomas County (KS),"7,558",790,"$45,797 "
20195,Trego County (KS),"2,930",339,"$40,178 "
20197,Wabaunsee County (KS),"6,924",641,"$50,740 "
20199,Wallace County (KS),"1,472",185,"$43,553 "
20201,Washington County (KS),"5,671",563,"$40,956 "
20203,Wichita County (KS),"2,206",283,"$45,918 "
20205,Wilson County (KS),"9,216","1,474","$37,078 "
20207,Woodson County (KS),"3,245",557,"$33,134 "
20209,Wyandotte County (KS),"156,135","37,365","$37,805 "
21000,Kentucky,"4,215,618","796,208","$40,089 "
21001,Adair County (KY),"17,457","4,189","$30,177 "
21003,Allen County (KY),"19,718","4,402","$35,617 "
21005,Anderson County (KY),"21,248","2,722","$52,660 "
21007,Ballard County (KY),"8,105","1,171","$41,776 "
21009,Barren County (KY),"41,244","7,987","$38,000 "
21011,Bath County (KY),"11,462","3,191","$32,091 "
21013,Bell County (KY),"27,687","8,373","$26,911 "
21015,Boone County (KY),"118,099","10,895","$64,005 "
21017,Bourbon County (KY),"19,655","3,338","$39,219 "
21019,Boyd County (KY),"47,195","9,019","$38,029 "
21021,Boyle County (KY),"26,095","4,337","$39,241 "
21023,Bracken County (KY),"8,399","1,389","$42,056 "
21025,Breathitt County (KY),"13,602","3,844","$28,045 "
21027,Breckinridge County (KY),"19,666","4,068","$35,428 "
21029,Bullitt County (KY),"73,764","7,771","$51,409 "
21031,Butler County (KY),"12,437","2,428","$35,162 "
21033,Caldwell County (KY),"12,782","2,402","$36,255 "
21035,Calloway County (KY),"34,229","5,895","$39,038 "
21037,Campbell County (KY),"87,555","11,424","$47,341 "
21039,Carlisle County (KY),"5,025",722,"$38,182 "
21041,Carroll County (KY),"10,472","2,339","$42,192 "
21043,Carter County (KY),"26,936","6,240","$34,303 "
21045,Casey County (KY),"15,462","4,292","$26,612 "
21047,Christian County (KY),"68,731","13,565","$36,542 "
21049,Clark County (KY),"35,102","6,099","$45,016 "
21051,Clay County (KY),"19,428","7,378","$24,081 "
21053,Clinton County (KY),"10,104","2,564","$27,133 "
21055,Crittenden County (KY),"9,075","1,817","$33,966 "
21057,Cumberland County (KY),"6,742","1,770","$27,382 "
21059,Daviess County (KY),"94,063","15,215","$41,878 "
21061,Edmonson County (KY),"12,023","2,264","$34,849 "
21063,Elliott County (KY),"6,805","2,032","$29,335 "
21065,Estill County (KY),"14,500","4,159","$29,486 "
21067,Fayette County (KY),"284,363","56,821","$45,820 "
21069,Fleming County (KY),"14,315","2,704","$33,141 "
21071,Floyd County (KY),"38,796","11,603","$28,589 "
21073,Franklin County (KY),"47,420","7,592","$46,323 "
21075,Fulton County (KY),"6,362","1,724","$30,662 "
21077,Gallatin County (KY),"8,534","1,426","$42,761 "
21079,Garrard County (KY),"16,749","2,841","$40,834 "
21081,Grant County (KY),"24,040","4,417","$42,690 "
21083,Graves County (KY),"36,547","7,190","$34,811 "
21085,Grayson County (KY),"24,872","5,175","$32,970 "
21087,Green County (KY),"11,079","2,397","$31,423 "
21089,Greenup County (KY),"36,330","6,296","$40,752 "
21091,Hancock County (KY),"8,487","1,209","$46,729 "
21093,Hardin County (KY),"103,241","15,202","$44,203 "
21095,Harlan County (KY),"28,719","9,679","$28,503 "
21097,Harrison County (KY),"18,571","3,077","$42,124 "
21099,Hart County (KY),"17,910","4,527","$31,733 "
21101,Henderson County (KY),"45,241","7,480","$41,309 "
21103,Henry County (KY),"15,213","2,605","$40,806 "
21105,Hickman County (KY),"4,654",870,"$39,087 "
21107,Hopkins County (KY),"45,607","8,821","$39,738 "
21109,Jackson County (KY),"13,334","4,026","$26,462 "
21111,Jefferson County (KY),"727,802","125,861","$42,535 "
21113,Jessamine County (KY),"46,780","7,549","$43,503 "
21115,Johnson County (KY),"22,871","5,351","$34,260 "
21117,Kenton County (KY),"157,539","20,906","$51,049 "
21119,Knott County (KY),"15,682","4,146","$30,693 "
21121,Knox County (KY),"31,136","10,564","$25,965 "
21123,Larue County (KY),"13,807","2,634","$37,863 "
21125,Laurel County (KY),"58,068","13,949","$34,712 "
21127,Lawrence County (KY),"15,692","3,141","$33,313 "
21129,Lee County (KY),"6,831","2,549","$24,908 "
21131,Leslie County (KY),"11,038","3,222","$30,597 "
21133,Letcher County (KY),"24,280","5,638","$33,410 "
21135,Lewis County (KY),"13,643","3,878","$29,453 "
21137,Lincoln County (KY),"24,415","5,683","$32,864 "
21139,Livingston County (KY),"9,419","1,380","$38,608 "
21141,Logan County (KY),"26,461","4,747","$37,316 "
21143,Lyon County (KY),"7,158","1,069","$39,588 "
21145,McCracken County (KY),"64,240","10,350","$41,585 "
21147,McCreary County (KY),"16,392","5,986","$24,691 "
21149,McLean County (KY),"9,400","1,541","$38,580 "
21151,Madison County (KY),"77,269","16,558","$41,945 "
21153,Magoffin County (KY),"13,159","3,869","$28,943 "
21155,Marion County (KY),"18,533","3,416","$36,816 "
21157,Marshall County (KY),"30,891","3,545","$43,825 "
21159,Martin County (KY),"11,213","4,108","$29,575 "
21161,Mason County (KY),"17,130","3,705","$36,795 "
21163,Meade County (KY),"28,313","4,055","$46,671 "
21165,Menifee County (KY),"6,185","1,755","$28,061 "
21167,Mercer County (KY),"21,151","3,244","$41,985 "
21169,Metcalfe County (KY),"9,966","2,133","$28,538 "
21171,Monroe County (KY),"10,785","2,639","$28,074 "
21173,Montgomery County (KY),"26,039","5,004","$37,678 "
21175,Morgan County (KY),"11,903","3,788","$30,502 "
21177,Muhlenberg County (KY),"29,755","6,262","$37,614 "
21179,Nelson County (KY),"43,071","6,886","$43,330 "
21181,Nicholas County (KY),"7,007","1,307","$36,306 "
21183,Ohio County (KY),"23,384","4,771","$35,975 "
21185,Oldham County (KY),"55,752","4,294","$75,724 "
21187,Owen County (KY),"10,784","1,802","$40,413 "
21189,Owsley County (KY),"4,656","1,866","$22,335 "
21191,Pendleton County (KY),"14,745","2,210","$43,517 "
21193,Perry County (KY),"28,092","8,052","$31,604 "
21195,Pike County (KY),"63,725","17,404","$30,302 "
21197,Powell County (KY),"12,342","3,112","$32,041 "
21199,Pulaski County (KY),"62,122","13,331","$33,026 "
21201,Robertson County (KY),"2,217",500,"$32,844 "
21203,Rockcastle County (KY),"16,664","3,984","$30,900 "
21205,Rowan County (KY),"20,824","5,900","$35,145 "
21207,Russell County (KY),"17,292","4,811","$29,478 "
21209,Scott County (KY),"45,952","5,190","$56,791 "
21211,Shelby County (KY),"40,783","4,952","$51,845 "
21213,Simpson County (KY),"16,976","2,758","$40,905 "
21215,Spencer County (KY),"16,943","1,522","$62,579 "
21217,Taylor County (KY),"23,470","5,356","$35,962 "
21219,Todd County (KY),"12,206","2,877","$36,173 "
21221,Trigg County (KY),"14,249","2,143","$42,387 "
21223,Trimble County (KY),"8,712","1,306","$44,533 "
21225,Union County (KY),"14,788","2,875","$41,209 "
21227,Warren County (KY),"107,900","22,168","$41,001 "
21229,Washington County (KY),"11,433","1,906","$38,618 "
21231,Wayne County (KY),"20,400","5,770","$26,683 "
21233,Webster County (KY),"13,171","1,989","$41,516 "
21235,Whitley County (KY),"33,952","8,910","$29,813 "
21237,Wolfe County (KY),"7,198","2,289","$25,968 "
21239,Woodford County (KY),"24,606","2,760","$55,962 "
22000,Louisiana,"4,413,869","831,512","$42,510 "
22001,Acadia Parish (LA),"60,748","12,760","$36,814 "
22003,Allen Parish (LA),"21,456","4,374","$35,711 "
22005,Ascension Parish (LA),"106,794","13,622","$62,069 "
22007,Assumption Parish (LA),"23,132","3,858","$43,503 "
22009,Avoyelles Parish (LA),"38,723","8,350","$31,523 "
22011,Beauregard Parish (LA),"34,364","5,410","$43,672 "
22013,Bienville Parish (LA),"13,958","3,403","$31,421 "
22015,Bossier Parish (LA),"115,328","16,090","$48,957 "
22017,Caddo Parish (LA),"249,388","48,606","$37,739 "
22019,Calcasieu Parish (LA),"189,244","33,282","$40,928 "
22021,Caldwell Parish (LA),"9,510","2,057","$34,855 "
22023,Cameron Parish (LA),"6,783",889,"$47,100 "
22025,Catahoula Parish (LA),"9,510","2,480","$31,325 "
22027,Claiborne Parish (LA),"14,180","4,375","$34,274 "
22029,Concordia Parish (LA),"19,288","6,339","$29,891 "
22031,De Soto Parish (LA),"26,431","5,602","$37,379 "
22033,East Baton Rouge Parish (LA),"429,935","74,416","$44,911 "
22035,East Carroll Parish (LA),"6,646","2,681","$25,442 "
22037,East Feliciana Parish (LA),"17,791","3,308","$42,347 "
22039,Evangeline Parish (LA),"32,524","7,458","$31,736 "
22041,Franklin Parish (LA),"20,071","5,500","$30,105 "
22043,Grant Parish (LA),"19,340","3,723","$38,225 "
22045,Iberia Parish (LA),"72,095","16,576","$40,914 "
22047,Iberville Parish (LA),"29,534","6,709","$40,140 "
22049,Jackson Parish (LA),"15,244","2,957","$36,312 "
22051,Jefferson Parish (LA),"428,529","69,426","$46,500 "
22053,Jefferson Davis Parish (LA),"30,938","6,236","$39,246 "
22055,Lafayette Parish (LA),"216,938","38,685","$48,295 "
22057,Lafourche Parish (LA),"94,420","12,585","$48,436 "
22059,La Salle Parish (LA),"13,662","2,005","$41,563 "
22061,Lincoln Parish (LA),"41,999","10,153","$36,532 "
22063,Livingston Parish (LA),"127,135","15,903","$53,125 "
22065,Madison Parish (LA),"10,528","3,940","$25,565 "
22067,Morehouse Parish (LA),"27,076","7,416","$29,526 "
22069,Natchitoches Parish (LA),"37,388","9,445","$32,055 "
22071,Orleans Parish (LA),"336,165","90,948","$36,525 "
22073,Ouachita Parish (LA),"148,360","30,505","$37,728 "
22075,Plaquemines Parish (LA),"22,812","3,434","$49,781 "
22077,Pointe Coupee Parish (LA),"22,605","3,978","$41,277 "
22079,Rapides Parish (LA),"127,895","25,048","$39,693 "
22081,Red River Parish (LA),"8,867","2,062","$32,711 "
22083,Richland Parish (LA),"19,783","5,016","$32,646 "
22085,Sabine Parish (LA),"23,735","5,195","$36,604 "
22087,St. Bernard Parish (LA),"36,370","6,491","$38,700 "
22089,St. Charles Parish (LA),"51,998","6,604","$54,553 "
22091,St. Helena Parish (LA),"11,036","2,635","$32,936 "
22093,St. James Parish (LA),"21,792","3,542","$45,829 "
22095,St. John the Baptist Parish (LA),"45,229","8,397","$45,987 "
22097,St. Landry Parish (LA),"82,231","21,695","$33,466 "
22099,St. Martin Parish (LA),"51,356","11,211","$39,444 "
22101,St. Mary Parish (LA),"53,657","11,056","$40,193 "
22103,St. Tammany Parish (LA),"232,679","21,440","$59,389 "
22105,Tangipahoa Parish (LA),"117,818","25,599","$37,454 "
22107,Tensas Parish (LA),"5,209","1,736","$26,976 "
22109,Terrebonne Parish (LA),"110,048","20,192","$47,847 "
22111,Union Parish (LA),"22,283","4,677","$36,863 "
22113,Vermilion Parish (LA),"57,384","10,034","$43,498 "
22115,Vernon Parish (LA),"50,350","6,790","$43,752 "
22117,Washington Parish (LA),"45,326","12,166","$30,950 "
22119,Webster Parish (LA),"39,959","9,029","$35,861 "
22121,West Baton Rouge Parish (LA),"23,312","3,506","$46,783 "
22123,West Carroll Parish (LA),"11,107","2,505","$32,143 "
22125,West Feliciana Parish (LA),"10,298","2,155","$48,917 "
22127,Winn Parish (LA),"13,574","3,244","$33,447 "
23000,Maine,"1,293,005","169,076","$45,882 "
23001,Androscoggin County (ME),"104,742","15,240","$41,831 "
23003,Aroostook County (ME),"70,093","9,828","$36,344 "
23005,Cumberland County (ME),"273,016","28,176","$57,424 "
23007,Franklin County (ME),"29,489","4,596","$39,034 "
23009,Hancock County (ME),"53,208","7,461","$41,106 "
23011,Kennebec County (ME),"118,601","13,896","$44,725 "
23013,Knox County (ME),"38,339","5,251","$42,593 "
23015,Lincoln County (ME),"33,898","4,299","$45,520 "
23017,Oxford County (ME),"56,917","8,511","$38,789 "
23019,Penobscot County (ME),"146,940","23,508","$42,602 "
23021,Piscataquis County (ME),"17,260","2,869","$34,420 "
23023,Sagadahoc County (ME),"34,957","3,662","$52,071 "
23025,Somerset County (ME),"51,369","9,577","$36,249 "
23027,Waldo County (ME),"38,152","5,955","$37,986 "
23029,Washington County (ME),"31,907","6,182","$32,847 "
23031,York County (ME),"194,117","20,065","$54,076 "
24000,Maryland,"5,643,816","559,937","$68,933 "
24001,Allegany County (MD),"66,967","11,465","$37,083 "
24003,Anne Arundel County (MD),"524,253","34,484","$80,908 "
24005,Baltimore County (MD),"784,477","64,494","$62,300 "
24009,Calvert County (MD),"88,056","5,432","$86,536 "
24011,Caroline County (MD),"32,540","4,238","$55,480 "
24013,Carroll County (MD),"163,794","8,873","$80,291 "
24015,Cecil County (MD),"99,788","10,493","$61,506 "
24017,Charles County (MD),"145,376","9,077","$83,078 "
24019,Dorchester County (MD),"32,124","5,189","$39,630 "
24021,Frederick County (MD),"229,874","12,884","$80,216 "
24023,Garrett County (MD),"29,526","4,455","$43,637 "
24025,Harford County (MD),"242,254","16,715","$71,848 "
24027,Howard County (MD),"286,064","14,766","$100,992 "
24029,Kent County (MD),"18,824","2,677","$49,017 "
24031,Montgomery County (MD),"966,923","72,259","$88,559 "
24033,Prince George's County (MD),"843,088","79,203","$69,524 "
24035,Queen Anne's County (MD),"47,388","3,469","$78,503 "
24037,St. Mary's County (MD),"102,680","7,704","$81,559 "
24039,Somerset County (MD),"20,763","4,003","$38,134 "
24041,Talbot County (MD),"37,369","3,621","$56,806 "
24043,Washington County (MD),"139,108","15,846","$51,610 "
24045,Wicomico County (MD),"94,510","15,671","$47,702 "
24047,Worcester County (MD),"50,648","5,362","$55,492 "
24510,Baltimore city (MD),"597,423","147,556","$38,186 "
25000,Massachusetts,"6,333,606","724,845","$62,133 "
25001,Barnstable County (MA),"212,144","23,102","$54,871 "
25003,Berkshire County (MA),"125,274","15,542","$44,792 "
25005,Bristol County (MA),"533,601","68,247","$51,361 "
25007,Dukes County (MA),"16,422","1,360","$56,320 "
25009,Essex County (MA),"730,165","76,128","$61,604 "
25011,Franklin County (MA),"70,303","8,229","$49,361 "
25013,Hampden County (MA),"449,351","76,780","$46,356 "
25015,Hampshire County (MA),"137,477","17,125","$57,558 "
25017,Middlesex County (MA),"1,454,220","118,584","$75,364 "
25019,Nantucket County (MA),"10,100",822,"$67,969 "
25021,Norfolk County (MA),"655,356","41,207","$79,899 "
25023,Plymouth County (MA),"484,313","40,062","$71,555 "
25025,Suffolk County (MA),"680,724","153,514","$49,584 "
25027,Worcester County (MA),"774,156","84,142","$61,079 "
26000,Michigan,"9,656,430","1,614,110","$45,354 "
26001,Alcona County (MI),"10,757","1,777","$33,853 "
26003,Alger County (MI),"8,601","1,265","$36,749 "
26005,Allegan County (MI),"110,313","16,283","$45,879 "
26007,Alpena County (MI),"29,042","4,875","$36,289 "
26009,Antrim County (MI),"23,239","3,528","$42,083 "
26011,Arenac County (MI),"15,644","2,878","$34,116 "
26013,Baraga County (MI),"7,832","1,106","$38,819 "
26015,Barry County (MI),"58,236","6,434","$50,062 "
26017,Bay County (MI),"106,437","16,923","$43,845 "
26019,Benzie County (MI),"17,253","2,171","$43,136 "
26021,Berrien County (MI),"153,486","26,847","$40,540 "
26023,Branch County (MI),"41,911","8,196","$37,629 "
26025,Calhoun County (MI),"132,201","22,450","$42,665 "
26027,Cass County (MI),"51,582","8,059","$42,420 "
26029,Charlevoix County (MI),"25,585","3,575","$43,530 "
26031,Cheboygan County (MI),"25,644","4,352","$36,508 "
26033,Chippewa County (MI),"33,648","6,580","$36,253 "
26035,Clare County (MI),"30,505","8,525","$31,882 "
26037,Clinton County (MI),"74,661","7,881","$58,790 "
26039,Crawford County (MI),"13,783","2,269","$38,661 "
26041,Delta County (MI),"36,475","5,478","$39,085 "
26043,Dickinson County (MI),"25,638","3,361","$41,657 "
26045,Eaton County (MI),"106,187","11,628","$52,300 "
26047,Emmet County (MI),"32,152","3,885","$45,875 "
26049,Genesee County (MI),"419,206","87,931","$39,271 "
26051,Gladwin County (MI),"25,363","4,946","$36,064 "
26053,Gogebic County (MI),"14,827","3,111","$31,998 "
26055,Grand Traverse County (MI),"84,719","10,125","$47,442 "
26057,Gratiot County (MI),"36,868","6,763","$40,227 "
26059,Hillsdale County (MI),"45,122","7,841","$41,360 "
26061,Houghton County (MI),"34,014","6,717","$34,828 "
26063,Huron County (MI),"32,599","5,154","$38,274 "
26065,Ingham County (MI),"262,853","53,029","$43,414 "
26067,Ionia County (MI),"58,205","9,415","$42,719 "
26069,Iosco County (MI),"25,341","5,036","$33,985 "
26071,Iron County (MI),"11,499","1,750","$34,911 "
26073,Isabella County (MI),"63,781","20,707","$35,644 "
26075,Jackson County (MI),"150,163","28,878","$43,465 "
26077,Kalamazoo County (MI),"242,490","48,391","$43,957 "
26079,Kalkaska County (MI),"16,952","3,032","$38,810 "
26081,Kent County (MI),"593,000","96,935","$47,897 "
26083,Keweenaw County (MI),"2,163",297,"$38,768 "
26085,Lake County (MI),"11,085","2,792","$28,526 "
26087,Lapeer County (MI),"86,579","11,036","$49,759 "
26089,Leelanau County (MI),"21,501","2,002","$55,149 "
26091,Lenawee County (MI),"94,613","13,445","$45,887 "
26093,Livingston County (MI),"179,712","12,919","$65,729 "
26095,Luce County (MI),"5,425","1,060","$35,813 "
26097,Mackinac County (MI),"10,968","1,674","$37,072 "
26099,Macomb County (MI),"833,309","105,439","$49,348 "
26101,Manistee County (MI),"23,360","3,967","$37,479 "
26103,Marquette County (MI),"62,392","8,837","$44,239 "
26105,Mason County (MI),"28,268","4,461","$38,776 "
26107,Mecosta County (MI),"39,384","8,602","$36,193 "
26109,Menominee County (MI),"23,607","3,264","$40,253 "
26111,Midland County (MI),"82,203","9,108","$50,430 "
26113,Missaukee County (MI),"14,646","2,336","$36,931 "
26115,Monroe County (MI),"150,678","18,260","$50,777 "
26117,Montcalm County (MI),"59,997","12,223","$36,701 "
26119,Montmorency County (MI),"9,615","1,879","$33,294 "
26121,Muskegon County (MI),"165,829","34,760","$39,075 "
26123,Newaygo County (MI),"47,685","9,435","$38,846 "
26125,Oakland County (MI),"1,191,985","122,932","$60,392 "
26127,Oceana County (MI),"26,175","5,761","$37,629 "
26129,Ogemaw County (MI),"21,292","4,134","$34,595 "
26131,Ontonagon County (MI),"6,685","1,073","$36,566 "
26133,Osceola County (MI),"23,100","4,657","$37,840 "
26135,Oscoda County (MI),"8,547","1,791","$31,303 "
26137,Otsego County (MI),"23,765","3,046","$43,601 "
26139,Ottawa County (MI),"256,120","29,170","$53,454 "
26141,Presque Isle County (MI),"13,154","1,959","$36,376 "
26143,Roscommon County (MI),"24,108","5,348","$32,401 "
26145,Saginaw County (MI),"193,281","34,449","$41,714 "
26147,St. Clair County (MI),"160,896","24,699","$44,706 "
26149,St. Joseph County (MI),"60,381","10,089","$41,535 "
26151,Sanilac County (MI),"42,536","7,313","$39,646 "
26153,Schoolcraft County (MI),"8,323","1,322","$37,180 "
26155,Shiawassee County (MI),"69,524","10,394","$45,444 "
26157,Tuscola County (MI),"54,625","8,879","$40,808 "
26159,Van Buren County (MI),"75,295","11,732","$43,659 "
26161,Washtenaw County (MI),"328,071","42,565","$56,177 "
26163,Wayne County (MI),"1,795,437","429,408","$39,421 "
26165,Wexford County (MI),"32,296","5,503","$36,316 "
27000,Minnesota,"5,189,212","595,485","$55,422 "
27001,Aitkin County (MN),"15,950","2,090","$38,646 "
27003,Anoka County (MN),"327,896","24,288","$65,732 "
27005,Becker County (MN),"32,015","4,673","$43,970 "
27007,Beltrami County (MN),"42,500","8,844","$40,308 "
27009,Benton County (MN),"37,843","3,989","$49,736 "
27011,Big Stone County (MN),"5,128",579,"$40,829 "
27013,Blue Earth County (MN),"60,147","10,194","$46,835 "
27015,Brown County (MN),"24,845","2,317","$43,924 "
27017,Carlton County (MN),"33,732","3,634","$48,959 "
27019,Carver County (MN),"90,560","4,425","$81,935 "
27021,Cass County (MN),"28,299","4,655","$40,580 "
27023,Chippewa County (MN),"12,274","1,226","$44,717 "
27025,Chisago County (MN),"52,502","3,909","$63,237 "
27027,Clay County (MN),"55,477","7,105","$48,395 "
27029,Clearwater County (MN),"8,578","1,348","$41,913 "
27031,Cook County (MN),"5,120",494,"$43,694 "
27033,Cottonwood County (MN),"11,490","1,269","$44,219 "
27035,Crow Wing County (MN),"61,843","7,624","$45,068 "
27037,Dakota County (MN),"396,424","27,650","$69,688 "
27039,Dodge County (MN),"19,968","1,370","$60,398 "
27041,Douglas County (MN),"35,530","3,423","$48,434 "
27043,Faribault County (MN),"14,150","1,522","$44,645 "
27045,Fillmore County (MN),"20,469","2,543","$45,476 "
27047,Freeborn County (MN),"30,619","3,773","$42,250 "
27049,Goodhue County (MN),"45,333","3,763","$55,687 "
27051,Grant County (MN),"5,913",641,"$44,039 "
27053,Hennepin County (MN),"1,134,261","155,936","$59,252 "
27055,Houston County (MN),"18,780","1,747","$50,732 "
27057,Hubbard County (MN),"20,196","2,581","$42,021 "
27059,Isanti County (MN),"37,358","3,324","$55,431 "
27061,Itasca County (MN),"44,080","5,394","$45,813 "
27063,Jackson County (MN),"10,141",986,"$50,251 "
27065,Kanabec County (MN),"15,999","2,172","$42,737 "
27067,Kandiyohi County (MN),"41,525","6,068","$44,926 "
27069,Kittson County (MN),"4,434",444,"$43,980 "
27071,Koochiching County (MN),"13,059","1,910","$41,695 "
27073,Lac qui Parle County (MN),"7,081",694,"$44,852 "
27075,Lake County (MN),"10,674","1,191","$47,499 "
27077,Lake of the Woods County (MN),"3,976",464,"$39,391 "
27079,Le Sueur County (MN),"27,426","2,515","$55,946 "
27081,Lincoln County (MN),"5,771",577,"$43,358 "
27083,Lyon County (MN),"24,883","2,836","$49,218 "
27085,McLeod County (MN),"36,243","3,093","$53,426 "
27087,Mahnomen County (MN),"5,335","1,179","$35,978 "
27089,Marshall County (MN),"9,333",768,"$47,504 "
27091,Martin County (MN),"20,543","2,382","$47,910 "
27093,Meeker County (MN),"22,942","2,049","$49,784 "
27095,Mille Lacs County (MN),"25,473","3,338","$41,944 "
27097,Morrison County (MN),"32,818","4,386","$42,898 "
27099,Mower County (MN),"38,672","4,741","$43,122 "
27101,Murray County (MN),"8,557",763,"$50,262 "
27103,Nicollet County (MN),"30,584","2,756","$58,065 "
27105,Nobles County (MN),"21,028","2,903","$44,777 "
27107,Norman County (MN),"6,699",754,"$41,375 "
27109,Olmsted County (MN),"142,234","12,151","$61,362 "
27111,Otter Tail County (MN),"56,235","7,519","$44,096 "
27113,Pennington County (MN),"13,606","1,560","$43,256 "
27115,Pine County (MN),"27,839","4,219","$42,035 "
27117,Pipestone County (MN),"9,368",986,"$44,880 "
27119,Polk County (MN),"30,473","3,578","$46,500 "
27121,Pope County (MN),"10,811","1,136","$45,149 "
27123,Ramsey County (MN),"493,841","84,698","$50,224 "
27125,Red Lake County (MN),"4,038",445,"$44,964 "
27127,Redwood County (MN),"15,744","1,509","$46,906 "
27129,Renville County (MN),"15,359","1,730","$49,896 "
27131,Rice County (MN),"57,068","5,872","$55,905 "
27133,Rock County (MN),"9,447","1,017","$44,751 "
27135,Roseau County (MN),"15,335","1,438","$47,212 "
27137,St. Louis County (MN),"191,963","33,324","$42,087 "
27139,Scott County (MN),"129,029","6,518","$78,307 "
27141,Sherburne County (MN),"86,371","6,193","$69,699 "
27143,Sibley County (MN),"15,036","1,509","$47,048 "
27145,Stearns County (MN),"143,500","17,404","$50,195 "
27147,Steele County (MN),"36,057","3,733","$51,069 "
27149,Stevens County (MN),"8,884","1,014","$48,885 "
27151,Swift County (MN),"9,597",953,"$43,357 "
27153,Todd County (MN),"24,573","4,148","$40,183 "
27155,Traverse County (MN),"3,437",455,"$41,666 "
27157,Wabasha County (MN),"21,428","1,597","$51,702 "
27159,Wadena County (MN),"13,411","2,250","$36,412 "
27161,Waseca County (MN),"17,814","1,902","$50,149 "
27163,Washington County (MN),"235,402","13,697","$77,591 "
27165,Watonwan County (MN),"11,053","1,263","$43,699 "
27167,Wilkin County (MN),"6,405",608,"$48,611 "
27169,Winona County (MN),"47,179","7,252","$42,113 "
27171,Wright County (MN),"123,990","7,210","$66,714 "
27173,Yellow Medicine County (MN),"10,203","1,299","$46,595 "
28000,Mississippi,"2,875,607","644,156","$36,992 "
28001,Adams County (MS),"29,867","9,213","$28,587 "
28003,Alcorn County (MS),"36,551","8,224","$33,299 "
28005,Amite County (MS),"12,958","2,911","$31,799 "
28007,Attala County (MS),"19,216","4,670","$29,317 "
28009,Benton County (MS),"8,616","2,230","$27,586 "
28011,Bolivar County (MS),"32,496","11,025","$28,984 "
28013,Calhoun County (MS),"14,733","3,283","$30,281 "
28015,Carroll County (MS),"10,228","1,918","$34,436 "
28017,Chickasaw County (MS),"17,157","4,260","$31,702 "
28019,Choctaw County (MS),"8,437","1,974","$31,632 "
28021,Claiborne County (MS),"8,642","3,019","$22,750 "
28023,Clarke County (MS),"16,659","4,236","$31,999 "
28025,Clay County (MS),"20,226","5,740","$30,777 "
28027,Coahoma County (MS),"25,575","9,890","$25,719 "
28029,Copiah County (MS),"28,691","6,722","$31,275 "
28031,Covington County (MS),"19,298","4,189","$32,900 "
28033,DeSoto County (MS),"160,565","16,739","$58,979 "
28035,Forrest County (MS),"71,569","20,780","$32,555 "
28037,Franklin County (MS),"8,041","1,672","$32,375 "
28039,George County (MS),"22,080","3,803","$43,487 "
28041,Greene County (MS),"11,320","2,710","$37,348 "
28043,Grenada County (MS),"21,581","4,649","$32,715 "
28045,Hancock County (MS),"43,534","8,235","$42,255 "
28047,Harrison County (MS),"181,985","35,796","$41,522 "
28049,Hinds County (MS),"237,843","54,448","$37,265 "
28051,Holmes County (MS),"18,500","7,614","$22,536 "
28053,Humphreys County (MS),"9,219","3,887","$24,205 "
28055,Issaquena County (MS),"1,142",495,"$27,124 "
28057,Itawamba County (MS),"22,439","3,867","$37,134 "
28059,Jackson County (MS),"138,149","22,988","$45,766 "
28061,Jasper County (MS),"16,892","3,318","$32,501 "
28063,Jefferson County (MS),"7,300","2,765","$24,671 "
28065,Jefferson Davis County (MS),"12,329","3,079","$27,988 "
28067,Jones County (MS),"66,391","15,535","$35,696 "
28069,Kemper County (MS),"9,717","2,584","$27,711 "
28071,Lafayette County (MS),"42,412","8,884","$38,725 "
28073,Lamar County (MS),"55,621","9,037","$49,742 "
28075,Lauderdale County (MS),"76,379","18,629","$34,199 "
28077,Lawrence County (MS),"12,867","2,342","$36,844 "
28079,Leake County (MS),"21,875","5,923","$31,672 "
28081,Lee County (MS),"81,796","16,732","$41,026 "
28083,Leflore County (MS),"30,098","11,191","$26,037 "
28085,Lincoln County (MS),"34,218","6,079","$35,523 "
28087,Lowndes County (MS),"58,465","15,085","$35,774 "
28089,Madison County (MS),"93,909","12,062","$57,089 "
28091,Marion County (MS),"26,318","6,504","$31,026 "
28093,Marshall County (MS),"35,272","8,919","$35,443 "
28095,Monroe County (MS),"36,389","8,762","$34,468 "
28097,Montgomery County (MS),"10,810","2,538","$30,197 "
28099,Neshoba County (MS),"29,225","6,561","$34,698 "
28101,Newton County (MS),"21,111","4,554","$34,123 "
28103,Noxubee County (MS),"11,327","3,691","$24,699 "
28105,Oktibbeha County (MS),"43,267","11,447","$33,008 "
28107,Panola County (MS),"34,438","9,622","$32,377 "
