County ID,State / County Name,All Ages SAIPE Poverty Universe,All Ages in Poverty Count,Median Household Income in Dollars
20165,Rush County (KS),"3,029",367,"$44,203 "
20167,Russell County (KS),"6,814",968,"$43,139 "
20169,Saline County (KS),"53,302","6,313","$50,072 "
20171,Scott County (KS),"4,833",369,"$59,798 "
20173,Sedgwick County (KS),"505,764","72,015","$54,176 "
20175,Seward County (KS),"21,646","3,217","$46,541 "
20177,Shawnee County (KS),"173,746","20,386","$56,810 "
20179,Sheridan County (KS),"2,488",286,"$51,363 "
20181,Sherman County (KS),"5,798",764,"$45,991 "
20183,Smith County (KS),"3,592",458,"$41,047 "
20185,Stafford County (KS),"4,120",542,"$46,396 "
20187,Stanton County (KS),"2,006",205,"$57,769 "
20189,Stevens County (KS),"5,536",569,"$56,569 "
20191,Sumner County (KS),"22,686","2,687","$53,212 "
20193,Thomas County (KS),"7,406",853,"$53,249 "
20195,Trego County (KS),"2,810",326,"$46,634 "
20197,Wabaunsee County (KS),"6,754",515,"$63,690 "
20199,Wallace County (KS),"1,505",168,"$52,621 "
20201,Washington County (KS),"5,355",536,"$47,889 "
20203,Wichita County (KS),"2,094",242,"$54,401 "
20205,Wilson County (KS),"8,509","1,303","$41,866 "
20207,Woodson County (KS),"3,089",481,"$38,840 "
20209,Wyandotte County (KS),"163,480","30,151","$46,032 "
21000,Kentucky,"4,317,001","738,563","$48,332 "
21001,Adair County (KY),"17,975","4,044","$35,026 "
21003,Allen County (KY),"20,664","4,508","$40,955 "
21005,Anderson County (KY),"22,321","2,329","$53,113 "
21007,Ballard County (KY),"7,880","1,257","$44,010 "
21009,Barren County (KY),"42,862","9,477","$41,477 "
21011,Bath County (KY),"12,222","2,812","$40,507 "
21013,Bell County (KY),"25,893","9,494","$28,150 "
21015,Boone County (KY),"129,491","9,250","$78,163 "
21017,Bourbon County (KY),"19,718","3,295","$46,281 "
21019,Boyd County (KY),"45,598","9,179","$40,752 "
21021,Boyle County (KY),"26,565","4,130","$48,290 "
21023,Bracken County (KY),"8,169","1,273","$49,416 "
21025,Breathitt County (KY),"12,680","4,592","$27,372 "
21027,Breckinridge County (KY),"19,715","3,537","$43,148 "
21029,Bullitt County (KY),"79,539","7,345","$62,550 "
21031,Butler County (KY),"12,550","2,152","$47,146 "
21033,Caldwell County (KY),"12,441","1,988","$42,857 "
21035,Calloway County (KY),"35,572","5,914","$43,554 "
21037,Campbell County (KY),"89,229","9,700","$61,384 "
21039,Carlisle County (KY),"4,767",721,"$42,019 "
21041,Carroll County (KY),"10,385","2,155","$48,404 "
21043,Carter County (KY),"26,394","7,430","$37,186 "
21045,Casey County (KY),"15,241","3,818","$31,395 "
21047,Christian County (KY),"64,986","12,545","$43,124 "
21049,Clark County (KY),"35,503","5,009","$53,784 "
21051,Clay County (KY),"18,617","7,754","$26,386 "
21053,Clinton County (KY),"10,115","2,673","$29,641 "
21055,Crittenden County (KY),"8,845","1,602","$41,522 "
21057,Cumberland County (KY),"6,596","1,503","$31,736 "
21059,Daviess County (KY),"97,580","15,714","$50,359 "
21061,Edmonson County (KY),"12,083","2,036","$39,490 "
21063,Elliott County (KY),"6,462","1,917","$32,846 "
21065,Estill County (KY),"14,098","3,498","$34,096 "
21067,Fayette County (KY),"308,866","50,981","$56,192 "
21069,Fleming County (KY),"14,374","2,499","$41,029 "
21071,Floyd County (KY),"35,841","11,536","$32,841 "
21073,Franklin County (KY),"48,779","6,663","$53,198 "
21075,Fulton County (KY),"5,731","1,663","$30,761 "
21077,Gallatin County (KY),"8,715","1,282","$47,907 "
21079,Garrard County (KY),"17,347","2,943","$50,518 "
21081,Grant County (KY),"24,354","3,391","$51,849 "
21083,Graves County (KY),"36,536","6,396","$41,963 "
21085,Grayson County (KY),"25,431","5,724","$38,133 "
21087,Green County (KY),"10,918","2,021","$36,809 "
21089,Greenup County (KY),"34,963","5,609","$46,699 "
21091,Hancock County (KY),"8,713","1,065","$49,475 "
21093,Hardin County (KY),"104,434","13,394","$52,673 "
21095,Harlan County (KY),"26,195","10,875","$25,815 "
21097,Harrison County (KY),"18,522","2,834","$49,694 "
21099,Hart County (KY),"18,451","3,683","$38,182 "
21101,Henderson County (KY),"44,857","7,288","$47,589 "
21103,Henry County (KY),"15,826","2,418","$50,721 "
21105,Hickman County (KY),"4,290",821,"$40,902 "
21107,Hopkins County (KY),"44,248","8,521","$44,419 "
21109,Jackson County (KY),"13,258","4,160","$31,355 "
21111,Jefferson County (KY),"754,059","105,999","$54,977 "
21113,Jessamine County (KY),"51,505","7,559","$57,015 "
21115,Johnson County (KY),"22,047","5,144","$37,724 "
21117,Kenton County (KY),"162,836","19,618","$59,594 "
21119,Knott County (KY),"14,542","5,033","$31,788 "
21121,Knox County (KY),"30,419","9,789","$28,586 "
21123,Larue County (KY),"13,827","2,093","$45,288 "
21125,Laurel County (KY),"59,286","14,386","$39,830 "
21127,Lawrence County (KY),"15,536","5,101","$28,672 "
21129,Lee County (KY),"6,365","2,147","$28,084 "
21131,Leslie County (KY),"10,071","3,123","$29,317 "
21133,Letcher County (KY),"22,071","6,798","$32,635 "
21135,Lewis County (KY),"13,136","3,358","$35,056 "
21137,Lincoln County (KY),"24,127","5,065","$39,347 "
21139,Livingston County (KY),"9,152","1,406","$44,435 "
21141,Logan County (KY),"26,677","4,780","$47,174 "
21143,Lyon County (KY),"7,031","1,008","$44,318 "
21145,McCracken County (KY),"64,062","9,743","$48,994 "
21147,McCreary County (KY),"15,698","5,404","$28,024 "
21149,McLean County (KY),"9,081","1,491","$44,574 "
21151,Madison County (KY),"84,298","14,330","$50,783 "
21153,Magoffin County (KY),"12,370","3,974","$28,077 "
21155,Marion County (KY),"18,886","2,793","$46,125 "
21157,Marshall County (KY),"30,808","3,739","$50,786 "
21159,Martin County (KY),"10,029","3,591","$30,177 "
21161,Mason County (KY),"16,805","3,019","$45,608 "
21163,Meade County (KY),"27,824","3,127","$58,873 "
21165,Menifee County (KY),"6,337","1,609","$36,595 "
21167,Mercer County (KY),"21,308","2,850","$47,611 "
21169,Metcalfe County (KY),"9,959","2,335","$33,139 "
21171,Monroe County (KY),"10,464","2,542","$32,518 "
21173,Montgomery County (KY),"27,438","4,845","$43,890 "
21175,Morgan County (KY),"11,367","3,418","$34,121 "
21177,Muhlenberg County (KY),"29,076","5,632","$40,338 "
21179,Nelson County (KY),"45,096","4,413","$58,960 "
21181,Nicholas County (KY),"7,004","1,318","$40,264 "
21183,Ohio County (KY),"23,742","4,180","$43,142 "
21185,Oldham County (KY),"61,110","3,106","$97,960 "
21187,Owen County (KY),"10,719","1,683","$48,362 "
21189,Owsley County (KY),"4,327","1,594","$25,344 "
21191,Pendleton County (KY),"14,410","2,099","$52,861 "
21193,Perry County (KY),"25,911","6,706","$34,105 "
21195,Pike County (KY),"57,329","16,502","$34,076 "
21197,Powell County (KY),"12,090","2,973","$35,817 "
21199,Pulaski County (KY),"63,412","15,049","$36,295 "
21201,Robertson County (KY),"2,072",438,"$43,227 "
21203,Rockcastle County (KY),"16,332","3,484","$36,756 "
21205,Rowan County (KY),"21,273","5,043","$41,050 "
21207,Russell County (KY),"17,522","4,087","$33,575 "
21209,Scott County (KY),"53,546","5,552","$67,234 "
21211,Shelby County (KY),"45,974","4,955","$65,054 "
21213,Simpson County (KY),"17,720","2,550","$47,542 "
21215,Spencer County (KY),"18,339","1,370","$80,808 "
21217,Taylor County (KY),"23,987","4,365","$41,087 "
21219,Todd County (KY),"11,999","2,162","$43,512 "
21221,Trigg County (KY),"14,338","2,011","$47,963 "
21223,Trimble County (KY),"8,479","1,144","$53,024 "
21225,Union County (KY),"14,463","2,581","$46,708 "
21227,Warren County (KY),"121,878","19,562","$49,966 "
21229,Washington County (KY),"11,783","1,792","$49,750 "
21231,Wayne County (KY),"20,300","5,055","$34,382 "
21233,Webster County (KY),"12,589","1,852","$42,968 "
21235,Whitley County (KY),"34,403","9,131","$33,809 "
21237,Wolfe County (KY),"7,111","2,129","$29,326 "
21239,Woodford County (KY),"25,840","2,415","$64,177 "
22000,Louisiana,"4,553,048","893,827","$46,283 "
22001,Acadia Parish (LA),"61,519","14,206","$39,252 "
22003,Allen Parish (LA),"21,368","4,444","$42,846 "
22005,Ascension Parish (LA),"121,871","15,316","$72,154 "
22007,Assumption Parish (LA),"22,298","4,212","$45,774 "
22009,Avoyelles Parish (LA),"37,613","9,243","$36,177 "
22011,Beauregard Parish (LA),"35,478","5,170","$51,422 "
22013,Bienville Parish (LA),"13,272","3,369","$30,483 "
22015,Bossier Parish (LA),"124,862","20,997","$52,158 "
22017,Caddo Parish (LA),"240,524","62,114","$37,636 "
22019,Calcasieu Parish (LA),"198,494","28,177","$52,407 "
22021,Caldwell Parish (LA),"9,344","2,190","$39,863 "
22023,Cameron Parish (LA),"6,879",909,"$56,025 "
22025,Catahoula Parish (LA),"9,006","2,504","$32,380 "
22027,Claiborne Parish (LA),"13,012","5,145","$34,109 "
22029,Concordia Parish (LA),"18,361","5,086","$33,873 "
22031,De Soto Parish (LA),"27,045","6,162","$40,839 "
22033,East Baton Rouge Parish (LA),"435,384","82,191","$54,494 "
22035,East Carroll Parish (LA),"6,044","2,820","$26,431 "
22037,East Feliciana Parish (LA),"17,014","3,501","$45,839 "
22039,Evangeline Parish (LA),"32,257","7,609","$33,942 "
22041,Franklin Parish (LA),"19,565","5,464","$32,485 "
22043,Grant Parish (LA),"19,324","4,067","$44,298 "
22045,Iberia Parish (LA),"71,067","16,887","$40,964 "
22047,Iberville Parish (LA),"29,205","6,689","$44,410 "
22049,Jackson Parish (LA),"14,801","3,635","$38,893 "
22051,Jefferson Parish (LA),"435,196","74,274","$51,461 "
22053,Jefferson Davis Parish (LA),"30,822","5,952","$43,317 "
22055,Lafayette Parish (LA),"237,375","41,306","$52,827 "
22057,Lafourche Parish (LA),"96,552","15,279","$53,081 "
22059,La Salle Parish (LA),"13,672","2,519","$44,125 "
22061,Lincoln Parish (LA),"42,916","11,963","$39,941 "
22063,Livingston Parish (LA),"136,852","15,669","$61,297 "
22065,Madison Parish (LA),"9,748","3,788","$29,507 "
22067,Morehouse Parish (LA),"24,807","6,937","$32,988 "
22069,Natchitoches Parish (LA),"36,809","11,137","$33,439 "
22071,Orleans Parish (LA),"381,337","99,613","$37,407 "
22073,Ouachita Parish (LA),"150,367","37,173","$41,301 "
22075,Plaquemines Parish (LA),"23,064","3,741","$56,199 "
22077,Pointe Coupee Parish (LA),"22,109","4,167","$45,675 "
22079,Rapides Parish (LA),"127,812","25,427","$42,238 "
22081,Red River Parish (LA),"8,331","1,944","$35,662 "
22083,Richland Parish (LA),"19,467","5,407","$36,432 "
22085,Sabine Parish (LA),"23,536","5,219","$40,021 "
22087,St. Bernard Parish (LA),"45,785","9,166","$44,553 "
22089,St. Charles Parish (LA),"52,008","5,953","$65,335 "
22091,St. Helena Parish (LA),"10,207","2,373","$36,723 "
22093,St. James Parish (LA),"21,143","3,532","$53,045 "
22095,St. John the Baptist Parish (LA),"42,885","7,777","$55,941 "
22097,St. Landry Parish (LA),"82,295","21,032","$35,693 "
22099,St. Martin Parish (LA),"53,333","10,246","$44,574 "
22101,St. Mary Parish (LA),"50,079","10,249","$38,413 "
22103,St. Tammany Parish (LA),"254,481","28,338","$67,926 "
22105,Tangipahoa Parish (LA),"128,880","26,919","$44,256 "
22107,Tensas Parish (LA),"4,595","1,603","$27,959 "
22109,Terrebonne Parish (LA),"110,307","21,712","$47,971 "
22111,Union Parish (LA),"22,045","3,623","$40,395 "
22113,Vermilion Parish (LA),"59,467","10,118","$50,562 "
22115,Vernon Parish (LA),"47,313","8,662","$45,711 "
22117,Washington Parish (LA),"44,885","10,371","$37,792 "
22119,Webster Parish (LA),"38,137","7,727","$32,522 "
22121,West Baton Rouge Parish (LA),"25,661","3,471","$64,921 "
22123,West Carroll Parish (LA),"10,513","2,234","$37,759 "
22125,West Feliciana Parish (LA),"10,048","2,113","$56,584 "
22127,Winn Parish (LA),"12,604","2,982","$39,474 "
23000,Maine,"1,301,241","147,413","$55,980 "
23001,Androscoggin County (ME),"104,639","12,975","$48,446 "
23003,Aroostook County (ME),"66,006","9,499","$42,600 "
23005,Cumberland County (ME),"284,032","22,900","$70,661 "
23007,Franklin County (ME),"28,743","3,950","$45,280 "
23009,Hancock County (ME),"53,658","5,914","$51,009 "
23011,Kennebec County (ME),"118,394","14,707","$52,265 "
23013,Knox County (ME),"38,433","4,099","$51,723 "
23015,Lincoln County (ME),"33,710","3,827","$52,019 "
23017,Oxford County (ME),"56,636","7,636","$50,367 "
23019,Penobscot County (ME),"144,665","20,627","$49,836 "
23021,Piscataquis County (ME),"16,506","2,562","$40,841 "
23023,Sagadahoc County (ME),"35,131","3,416","$61,047 "
23025,Somerset County (ME),"49,824","7,941","$42,426 "
23027,Waldo County (ME),"39,144","5,111","$54,547 "
23029,Washington County (ME),"30,746","6,473","$37,943 "
23031,York County (ME),"200,973","15,776","$66,025 "
24000,Maryland,"5,915,309","556,549","$80,711 "
24001,Allegany County (MD),"63,967","10,883","$42,564 "
24003,Anne Arundel County (MD),"558,125","34,314","$96,133 "
24005,Baltimore County (MD),"811,466","67,176","$73,309 "
24009,Calvert County (MD),"90,771","5,415","$100,000 "
24011,Caroline County (MD),"32,694","4,499","$56,338 "
24013,Carroll County (MD),"164,529","8,298","$92,890 "
24015,Cecil County (MD),"101,625","9,862","$72,259 "
24017,Charles County (MD),"158,206","11,823","$94,478 "
24019,Dorchester County (MD),"31,677","4,962","$47,011 "
24021,Frederick County (MD),"247,917","16,626","$91,727 "
24023,Garrett County (MD),"28,726","3,377","$46,899 "
24025,Harford County (MD),"249,574","17,620","$80,922 "
24027,Howard County (MD),"319,836","18,895","$111,576 "
24029,Kent County (MD),"18,030","2,312","$57,760 "
24031,Montgomery County (MD),"1,050,411","73,280","$102,944 "
24033,Prince George's County (MD),"890,981","76,564","$80,858 "
24035,Queen Anne's County (MD),"49,311","3,799","$90,696 "
24037,St. Mary's County (MD),"109,859","9,386","$82,433 "
24039,Somerset County (MD),"20,539","5,083","$40,320 "
24041,Talbot County (MD),"36,686","3,347","$70,620 "
24043,Washington County (MD),"142,483","19,017","$59,828 "
24045,Wicomico County (MD),"98,237","14,696","$52,341 "
24047,Worcester County (MD),"50,965","5,050","$61,405 "
24510,Baltimore city (MD),"588,693","130,267","$46,762 "
25000,Massachusetts,"6,622,457","692,943","$77,385 "
25001,Barnstable County (MA),"209,390","15,846","$70,576 "
25003,Berkshire County (MA),"120,668","12,744","$56,063 "
25005,Bristol County (MA),"546,210","60,780","$67,085 "
25007,Dukes County (MA),"17,158","1,299","$67,390 "
25009,Essex County (MA),"767,690","78,610","$75,309 "
25011,Franklin County (MA),"69,559","7,218","$57,930 "
25013,Hampden County (MA),"455,260","77,905","$51,850 "
25015,Hampshire County (MA),"139,318","14,206","$67,774 "
25017,Middlesex County (MA),"1,548,357","124,404","$97,851 "
25019,Nantucket County (MA),"11,161",637,"$92,347 "
25021,Norfolk County (MA),"682,931","45,495","$100,710 "
25023,Plymouth County (MA),"503,612","36,645","$86,026 "
25025,Suffolk County (MA),"752,328","134,360","$65,999 "
25027,Worcester County (MA),"798,818","82,794","$70,222 "
26000,Michigan,"9,730,194","1,373,358","$54,840 "
26001,Alcona County (MI),"10,220","1,488","$41,615 "
26003,Alger County (MI),"8,114","1,057","$46,991 "
26005,Allegan County (MI),"115,112","10,969","$62,421 "
26007,Alpena County (MI),"27,960","3,865","$40,603 "
26009,Antrim County (MI),"23,013","2,564","$50,583 "
26011,Arenac County (MI),"14,814","2,326","$41,275 "
26013,Baraga County (MI),"7,425","1,237","$42,180 "
26015,Barry County (MI),"59,714","5,253","$59,460 "
26017,Bay County (MI),"102,900","14,920","$45,771 "
26019,Benzie County (MI),"17,320","1,627","$54,065 "
26021,Berrien County (MI),"150,830","26,055","$48,924 "
26023,Branch County (MI),"41,325","5,219","$49,387 "
26025,Calhoun County (MI),"130,266","24,904","$46,113 "
26027,Cass County (MI),"50,585","6,065","$52,063 "
26029,Charlevoix County (MI),"25,805","2,598","$51,457 "
26031,Cheboygan County (MI),"24,924","3,557","$43,724 "
26033,Chippewa County (MI),"32,833","5,570","$44,586 "
26035,Clare County (MI),"30,202","6,721","$36,661 "
26037,Clinton County (MI),"77,642","5,718","$66,003 "
26039,Crawford County (MI),"13,645","2,267","$47,068 "
26041,Delta County (MI),"35,340","4,436","$50,802 "
26043,Dickinson County (MI),"24,938","3,022","$48,291 "
26045,Eaton County (MI),"107,205","9,278","$64,318 "
26047,Emmet County (MI),"32,631","2,766","$52,796 "
26049,Genesee County (MI),"401,448","73,568","$46,457 "
26051,Gladwin County (MI),"24,896","4,136","$41,667 "
26053,Gogebic County (MI),"13,829","2,588","$38,343 "
26055,Grand Traverse County (MI),"90,657","8,468","$59,674 "
26057,Gratiot County (MI),"35,421","6,919","$42,653 "
26059,Hillsdale County (MI),"44,302","6,222","$47,610 "
26061,Houghton County (MI),"33,205","4,961","$45,127 "
26063,Huron County (MI),"30,815","4,122","$46,627 "
26065,Ingham County (MI),"271,989","53,746","$51,186 "
26067,Ionia County (MI),"58,707","6,823","$57,318 "
26069,Iosco County (MI),"24,707","4,194","$41,755 "
26071,Iron County (MI),"10,801","1,458","$42,082 "
26073,Isabella County (MI),"64,755","15,385","$45,683 "
26075,Jackson County (MI),"149,463","19,950","$50,895 "
26077,Kalamazoo County (MI),"254,717","35,561","$56,199 "
26079,Kalkaska County (MI),"17,455","2,984","$43,357 "
26081,Kent County (MI),"637,314","66,316","$61,146 "
26083,Keweenaw County (MI),"2,097",255,"$43,812 "
26085,Lake County (MI),"11,362","2,515","$35,005 "
26087,Lapeer County (MI),"86,508","7,531","$57,621 "
26089,Leelanau County (MI),"21,438","1,512","$66,372 "
26091,Lenawee County (MI),"93,440","9,679","$56,416 "
26093,Livingston County (MI),"187,963","9,991","$82,076 "
26095,Luce County (MI),"5,178",982,"$44,479 "
26097,Mackinac County (MI),"10,599","1,511","$43,427 "
26099,Macomb County (MI),"862,478","96,264","$60,475 "
26101,Manistee County (MI),"23,083","3,110","$45,504 "
26103,Marquette County (MI),"62,440","10,446","$49,472 "
26105,Mason County (MI),"28,593","3,798","$46,579 "
26107,Mecosta County (MI),"39,944","8,107","$45,785 "
26109,Menominee County (MI),"22,647","2,683","$48,627 "
26111,Midland County (MI),"81,945","8,792","$61,290 "
26113,Missaukee County (MI),"14,795","2,100","$44,553 "
26115,Monroe County (MI),"148,274","17,416","$61,121 "
26117,Montcalm County (MI),"60,502","9,013","$46,664 "
26119,Montmorency County (MI),"9,102","1,280","$40,170 "
26121,Muskegon County (MI),"167,263","25,478","$48,885 "
26123,Newaygo County (MI),"47,495","6,848","$47,521 "
26125,Oakland County (MI),"1,237,507","95,968","$77,558 "
26127,Oceana County (MI),"26,079","3,816","$46,423 "
26129,Ogemaw County (MI),"20,637","3,334","$38,220 "
26131,Ontonagon County (MI),"5,811",905,"$37,208 "
26133,Osceola County (MI),"22,838","3,367","$41,268 "
26135,Oscoda County (MI),"8,216","1,482","$39,253 "
26137,Otsego County (MI),"24,145","2,891","$51,814 "
26139,Ottawa County (MI),"277,035","22,831","$68,816 "
26141,Presque Isle County (MI),"12,606","1,944","$43,244 "
26143,Roscommon County (MI),"23,557","4,419","$40,306 "
26145,Saginaw County (MI),"185,178","32,447","$45,433 "
26147,St. Clair County (MI),"157,361","19,533","$56,671 "
26149,St. Joseph County (MI),"59,999","7,807","$50,854 "
26151,Sanilac County (MI),"40,766","5,900","$47,287 "
26153,Schoolcraft County (MI),"7,897","1,151","$41,973 "
26155,Shiawassee County (MI),"67,331","7,467","$53,055 "
26157,Tuscola County (MI),"51,860","7,375","$47,357 "
26159,Van Buren County (MI),"74,393","9,501","$52,114 "
26161,Washtenaw County (MI),"345,314","44,394","$70,509 "
26163,Wayne County (MI),"1,732,477","392,205","$45,182 "
26165,Wexford County (MI),"32,799","4,425","$46,072 "
27000,Minnesota,"5,450,571","517,348","$68,364 "
27001,Aitkin County (MN),"15,569","1,880","$44,344 "
27003,Anoka County (MN),"347,553","18,795","$79,097 "
27005,Becker County (MN),"33,537","3,909","$54,502 "
27007,Beltrami County (MN),"44,402","8,329","$47,336 "
27009,Benton County (MN),"39,209","3,820","$58,572 "
27011,Big Stone County (MN),"4,884",602,"$48,553 "
27013,Blue Earth County (MN),"63,297","10,319","$56,137 "
27015,Brown County (MN),"24,119","1,927","$57,742 "
27017,Carlton County (MN),"33,789","3,158","$60,740 "
27019,Carver County (MN),"101,113","4,046","$102,511 "
27021,Cass County (MN),"29,025","4,397","$51,884 "
27023,Chippewa County (MN),"11,773","1,241","$60,039 "
27025,Chisago County (MN),"53,819","3,305","$82,118 "
27027,Clay County (MN),"60,366","7,264","$60,213 "
27029,Clearwater County (MN),"8,743","1,298","$48,115 "
27031,Cook County (MN),"5,341",471,"$51,146 "
27033,Cottonwood County (MN),"11,078","1,256","$48,976 "
27035,Crow Wing County (MN),"63,640","6,220","$54,065 "
27037,Dakota County (MN),"418,506","24,329","$81,004 "
27039,Dodge County (MN),"20,569","1,202","$70,431 "
27041,Douglas County (MN),"37,064","2,707","$62,809 "
27043,Faribault County (MN),"13,403","1,618","$45,963 "
27045,Fillmore County (MN),"20,572","2,113","$56,165 "
27047,Freeborn County (MN),"29,897","3,526","$52,117 "
27049,Goodhue County (MN),"45,362","3,650","$65,953 "
27051,Grant County (MN),"5,834",534,"$50,943 "
27053,Hennepin County (MN),"1,229,261","129,217","$74,568 "
27055,Houston County (MN),"18,396","1,398","$55,558 "
27057,Hubbard County (MN),"20,801","2,387","$56,129 "
27059,Isanti County (MN),"39,038","3,089","$70,594 "
27061,Itasca County (MN),"44,124","4,955","$49,934 "
27063,Jackson County (MN),"9,805",839,"$55,981 "
27065,Kanabec County (MN),"15,805","1,485","$53,181 "
27067,Kandiyohi County (MN),"41,944","4,431","$59,816 "
27069,Kittson County (MN),"4,137",389,"$52,327 "
27071,Koochiching County (MN),"12,267","1,559","$48,942 "
27073,Lac qui Parle County (MN),"6,522",641,"$53,046 "
27075,Lake County (MN),"10,330",869,"$55,622 "
27077,Lake of the Woods County (MN),"3,678",358,"$49,828 "
27079,Le Sueur County (MN),"27,802","2,145","$69,581 "
27081,Lincoln County (MN),"5,548",578,"$51,278 "
27083,Lyon County (MN),"24,850","3,027","$55,255 "
27085,McLeod County (MN),"35,431","2,733","$61,822 "
27087,Mahnomen County (MN),"5,496","1,152","$43,591 "
27089,Marshall County (MN),"9,257",873,"$56,330 "
27091,Martin County (MN),"19,530","2,174","$53,805 "
27093,Meeker County (MN),"22,746","2,070","$56,068 "
27095,Mille Lacs County (MN),"25,228","2,782","$53,273 "
27097,Morrison County (MN),"32,634","3,413","$55,709 "
27099,Mower County (MN),"38,993","4,142","$55,772 "
27101,Murray County (MN),"8,195",672,"$60,682 "
27103,Nicollet County (MN),"31,566","2,778","$66,944 "
27105,Nobles County (MN),"21,554","2,768","$49,935 "
27107,Norman County (MN),"6,433",818,"$50,481 "
27109,Olmsted County (MN),"152,738","12,737","$77,110 "
27111,Otter Tail County (MN),"57,236","5,895","$53,033 "
27113,Pennington County (MN),"13,880","1,423","$56,015 "
27115,Pine County (MN),"27,472","3,355","$52,226 "
27117,Pipestone County (MN),"8,864",856,"$50,784 "
27119,Polk County (MN),"30,461","3,536","$54,717 "
27121,Pope County (MN),"10,788",867,"$59,903 "
27123,Ramsey County (MN),"532,318","74,390","$61,924 "
27125,Red Lake County (MN),"3,987",412,"$51,785 "
27127,Redwood County (MN),"14,938","1,492","$53,985 "
27129,Renville County (MN),"14,294","1,488","$54,758 "
27131,Rice County (MN),"58,756","6,499","$65,011 "
27133,Rock County (MN),"9,231",859,"$60,041 "
27135,Roseau County (MN),"15,084","1,250","$58,742 "
27137,St. Louis County (MN),"192,112","27,827","$53,013 "
27139,Scott County (MN),"144,108","5,759","$99,685 "
27141,Sherburne County (MN),"92,129","3,931","$87,094 "
27143,Sibley County (MN),"14,646","1,128","$59,378 "
27145,Stearns County (MN),"150,891","16,561","$63,017 "
27147,Steele County (MN),"36,348","3,392","$60,143 "
27149,Stevens County (MN),"8,677",893,"$59,406 "
27151,Swift County (MN),"9,231","1,063","$53,561 "
27153,Todd County (MN),"24,172","3,221","$49,962 "
27155,Traverse County (MN),"3,211",416,"$50,692 "
27157,Wabasha County (MN),"21,355","1,496","$63,374 "
27159,Wadena County (MN),"13,224","2,079","$45,716 "
27161,Waseca County (MN),"17,762","1,834","$59,246 "
27163,Washington County (MN),"252,555","10,617","$92,582 "
27165,Watonwan County (MN),"10,663","1,193","$50,678 "
27167,Wilkin County (MN),"6,152",575,"$58,118 "
27169,Winona County (MN),"46,882","6,485","$55,577 "
27171,Wright County (MN),"132,939","7,204","$80,805 "
27173,Yellow Medicine County (MN),"9,633",957,"$53,596 "
28000,Mississippi,"2,889,837","573,717","$43,595 "
28001,Adams County (MS),"28,541","9,288","$31,044 "
28003,Alcorn County (MS),"36,381","6,936","$39,528 "
28005,Amite County (MS),"12,302","2,866","$35,422 "
28007,Attala County (MS),"18,150","4,378","$35,158 "
28009,Benton County (MS),"8,213","1,792","$35,797 "
28011,Bolivar County (MS),"30,164","9,765","$34,216 "
28013,Calhoun County (MS),"14,277","3,107","$35,886 "
28015,Carroll County (MS),"9,748","1,715","$40,798 "
28017,Chickasaw County (MS),"16,611","3,031","$37,231 "
28019,Choctaw County (MS),"8,175","1,807","$37,561 "
28021,Claiborne County (MS),"7,835","3,335","$28,518 "
28023,Clarke County (MS),"15,736","3,276","$38,840 "
28025,Clay County (MS),"19,302","4,895","$36,044 "
28027,Coahoma County (MS),"22,573","7,860","$28,921 "
28029,Copiah County (MS),"27,824","6,249","$39,107 "
28031,Covington County (MS),"18,794","4,328","$39,644 "
28033,DeSoto County (MS),"177,633","15,440","$66,125 "
28035,Forrest County (MS),"72,298","16,401","$39,394 "
28037,Franklin County (MS),"7,685","1,583","$38,370 "
28039,George County (MS),"23,493","3,760","$51,185 "
28041,Greene County (MS),"10,922","2,368","$44,337 "
28043,Grenada County (MS),"20,795","4,246","$38,827 "
28045,Hancock County (MS),"46,589","7,921","$45,535 "
28047,Harrison County (MS),"199,610","39,266","$46,709 "
28049,Hinds County (MS),"230,712","46,575","$44,076 "
28051,Holmes County (MS),"16,814","6,855","$24,783 "
28053,Humphreys County (MS),"8,235","3,166","$26,489 "
28055,Issaquena County (MS),"1,053",401,"$28,075 "
28057,Itawamba County (MS),"22,479","3,253","$45,718 "
28059,Jackson County (MS),"140,602","20,359","$49,699 "
28061,Jasper County (MS),"16,495","3,934","$35,916 "
28063,Jefferson County (MS),"6,862","2,337","$27,925 "
28065,Jefferson Davis County (MS),"11,195","3,208","$28,043 "
28067,Jones County (MS),"66,404","14,122","$39,459 "
28069,Kemper County (MS),"8,947","2,664","$32,026 "
28071,Lafayette County (MS),"48,205","10,190","$47,899 "
28073,Lamar County (MS),"60,984","9,431","$57,125 "
28075,Lauderdale County (MS),"72,649","14,922","$43,538 "
28077,Lawrence County (MS),"12,622","2,490","$38,446 "
28079,Leake County (MS),"21,061","4,573","$36,031 "
28081,Lee County (MS),"83,716","11,739","$51,559 "
28083,Leflore County (MS),"27,899","11,770","$25,569 "
28085,Lincoln County (MS),"33,734","6,136","$40,898 "
28087,Lowndes County (MS),"57,762","12,805","$42,277 "
28089,Madison County (MS),"103,024","11,031","$69,820 "
28091,Marion County (MS),"24,298","6,013","$28,967 "
28093,Marshall County (MS),"33,688","7,666","$38,498 "
28095,Monroe County (MS),"35,391","6,434","$40,371 "
28097,Montgomery County (MS),"10,062","2,335","$36,182 "
28099,Neshoba County (MS),"28,910","6,478","$38,728 "
28101,Newton County (MS),"20,635","4,204","$39,898 "
