County ID,State / County Name,All Ages SAIPE Poverty Universe,All Ages in Poverty Count,Median Household Income in Dollars
20183,Smith County (KS),"4,347",444,"$30,306 "
20185,Stafford County (KS),"4,691",559,"$32,246 "
20187,Stanton County (KS),"2,348",252,"$40,660 "
20189,Stevens County (KS),"5,329",531,"$43,365 "
20191,Sumner County (KS),"25,404","2,297","$40,872 "
20193,Thomas County (KS),"7,897",698,"$38,338 "
20195,Trego County (KS),"3,130",312,"$31,269 "
20197,Wabaunsee County (KS),"6,672",480,"$42,317 "
20199,Wallace County (KS),"1,677",194,"$34,816 "
20201,Washington County (KS),"6,178",624,"$30,793 "
20203,Wichita County (KS),"2,516",292,"$35,892 "
20205,Wilson County (KS),"10,131","1,264","$30,975 "
20207,Woodson County (KS),"3,680",473,"$26,334 "
20209,Wyandotte County (KS),"157,840","22,184","$33,071 "
21000,Kentucky,"3,972,382","550,332","$35,150 "
21001,Adair County (KY),"16,612","3,565","$24,574 "
21003,Allen County (KY),"17,781","2,361","$32,317 "
21005,Anderson County (KY),"19,406","1,480","$46,617 "
21007,Ballard County (KY),"8,069","1,054","$33,950 "
21009,Barren County (KY),"37,970","5,484","$32,458 "
21011,Bath County (KY),"11,169","2,104","$27,539 "
21013,Bell County (KY),"29,180","7,819","$20,483 "
21015,Boone County (KY),"89,610","4,924","$55,418 "
21017,Bourbon County (KY),"19,333","2,300","$36,769 "
21019,Boyd County (KY),"47,830","6,959","$33,567 "
21021,Boyle County (KY),"25,195","3,077","$36,573 "
21023,Bracken County (KY),"8,312",950,"$35,719 "
21025,Breathitt County (KY),"15,628","4,425","$20,850 "
21027,Breckinridge County (KY),"18,645","2,892","$31,624 "
21029,Bullitt County (KY),"62,379","4,758","$46,867 "
21031,Butler County (KY),"12,896","2,046","$30,431 "
21033,Caldwell County (KY),"12,744","1,850","$30,351 "
21035,Calloway County (KY),"31,394","4,373","$31,557 "
21037,Campbell County (KY),"87,032","7,524","$43,042 "
21039,Carlisle County (KY),"5,302",670,"$32,092 "
21041,Carroll County (KY),"10,013","1,330","$36,819 "
21043,Carter County (KY),"26,335","5,173","$28,057 "
21045,Casey County (KY),"15,455","3,208","$23,342 "
21047,Christian County (KY),"66,506","9,786","$31,789 "
21049,Clark County (KY),"33,179","3,774","$40,736 "
21051,Clay County (KY),"22,258","7,176","$18,256 "
21053,Clinton County (KY),"9,587","2,186","$21,293 "
21055,Crittenden County (KY),"9,150","1,473","$29,905 "
21057,Cumberland County (KY),"7,087","1,604","$22,416 "
21059,Daviess County (KY),"89,845","10,060","$38,067 "
21061,Edmonson County (KY),"11,690","1,943","$27,332 "
21063,Elliott County (KY),"6,708","1,654","$22,450 "
21065,Estill County (KY),"15,238","3,183","$25,160 "
21067,Fayette County (KY),"251,502","26,851","$40,696 "
21069,Fleming County (KY),"13,980","2,360","$29,235 "
21071,Floyd County (KY),"41,440","10,271","$22,959 "
21073,Franklin County (KY),"46,897","4,337","$41,542 "
21075,Fulton County (KY),"7,536","1,540","$25,792 "
21077,Gallatin County (KY),"7,833","1,103","$35,900 "
21079,Garrard County (KY),"15,083","2,036","$35,440 "
21081,Grant County (KY),"22,971","2,583","$39,243 "
21083,Graves County (KY),"36,476","5,005","$32,234 "
21085,Grayson County (KY),"23,942","3,857","$28,974 "
21087,Green County (KY),"11,544","2,079","$26,271 "
21089,Greenup County (KY),"36,523","4,953","$33,229 "
21091,Hancock County (KY),"8,455",864,"$40,005 "
21093,Hardin County (KY),"91,606","9,261","$39,641 "
21095,Harlan County (KY),"32,306","8,931","$20,660 "
21097,Harrison County (KY),"17,816","2,029","$37,191 "
21099,Hart County (KY),"17,161","3,497","$26,587 "
21101,Henderson County (KY),"44,302","5,272","$36,902 "
21103,Henry County (KY),"15,136","1,936","$37,760 "
21105,Hickman County (KY),"5,051",796,"$33,208 "
21107,Hopkins County (KY),"45,608","6,712","$32,033 "
21109,Jackson County (KY),"13,597","3,288","$21,856 "
21111,Jefferson County (KY),"686,386","72,254","$42,394 "
21113,Jessamine County (KY),"38,220","4,317","$40,729 "
21115,Johnson County (KY),"23,198","5,197","$26,130 "
21117,Kenton County (KY),"150,796","13,005","$44,657 "
21119,Knott County (KY),"17,178","4,363","$22,250 "
21121,Knox County (KY),"31,101","8,525","$20,362 "
21123,Larue County (KY),"13,146","1,872","$33,282 "
21125,Laurel County (KY),"52,994","9,211","$29,014 "
21127,Lawrence County (KY),"15,662","3,703","$23,544 "
21129,Lee County (KY),"7,227","2,133","$19,975 "
21131,Leslie County (KY),"12,183","3,016","$20,521 "
21133,Letcher County (KY),"24,776","5,730","$23,003 "
21135,Lewis County (KY),"13,880","3,303","$23,537 "
21137,Lincoln County (KY),"23,553","4,001","$28,443 "
21139,Livingston County (KY),"9,712","1,183","$33,313 "
21141,Logan County (KY),"26,394","3,541","$33,503 "
21143,Lyon County (KY),"6,640",915,"$32,241 "
21145,McCracken County (KY),"63,803","8,409","$35,999 "
21147,McCreary County (KY),"16,854","5,001","$20,083 "
21149,McLean County (KY),"9,812","1,312","$32,346 "
21151,Madison County (KY),"67,133","9,472","$34,354 "
21153,Magoffin County (KY),"13,099","3,747","$21,127 "
21155,Marion County (KY),"17,263","2,825","$31,264 "
21157,Marshall County (KY),"29,733","2,970","$36,675 "
21159,Martin County (KY),"12,560","3,581","$20,348 "
21161,Mason County (KY),"16,565","2,516","$31,829 "
21163,Meade County (KY),"26,879","2,428","$39,820 "
21165,Menifee County (KY),"6,554","1,536","$23,745 "
21167,Mercer County (KY),"20,846","2,436","$37,379 "
21169,Metcalfe County (KY),"9,983","2,030","$24,568 "
21171,Monroe County (KY),"11,679","2,358","$23,753 "
21173,Montgomery County (KY),"22,628","3,220","$32,576 "
21175,Morgan County (KY),"12,259","3,190","$23,231 "
21177,Muhlenberg County (KY),"30,550","4,663","$29,787 "
21179,Nelson County (KY),"37,873","4,022","$40,625 "
21181,Nicholas County (KY),"6,726",990,"$30,695 "
21183,Ohio County (KY),"22,828","3,550","$30,580 "
21185,Oldham County (KY),"44,379","2,028","$64,895 "
21187,Owen County (KY),"10,623","1,677","$33,773 "
21189,Owsley County (KY),"4,734","1,749","$17,062 "
21191,Pendleton County (KY),"14,557","1,619","$39,263 "
21193,Perry County (KY),"28,959","7,062","$23,868 "
21195,Pike County (KY),"67,064","13,745","$25,786 "
21197,Powell County (KY),"13,214","2,713","$27,063 "
21199,Pulaski County (KY),"55,686","9,202","$28,266 "
21201,Robertson County (KY),"2,216",390,"$30,559 "
21203,Rockcastle County (KY),"16,378","3,260","$25,054 "
21205,Rowan County (KY),"19,301","3,742","$29,020 "
21207,Russell County (KY),"16,348","3,458","$23,394 "
21209,Scott County (KY),"33,024","3,073","$48,878 "
21211,Shelby County (KY),"33,212","2,932","$46,806 "
21213,Simpson County (KY),"16,409","1,816","$37,587 "
21215,Spencer County (KY),"12,708","1,050","$47,202 "
21217,Taylor County (KY),"22,328","3,511","$28,712 "
21219,Todd County (KY),"11,945","1,784","$30,903 "
21221,Trigg County (KY),"12,630","1,473","$34,220 "
21223,Trimble County (KY),"8,388",993,"$36,509 "
21225,Union County (KY),"15,357","1,994","$35,049 "
21227,Warren County (KY),"88,489","11,684","$37,385 "
21229,Washington County (KY),"10,751","1,350","$34,102 "
21231,Wayne County (KY),"19,790","4,625","$22,368 "
21233,Webster County (KY),"13,795","1,882","$33,346 "
21235,Whitley County (KY),"35,277","8,391","$23,413 "
21237,Wolfe County (KY),"6,795","2,193","$19,977 "
21239,Woodford County (KY),"23,048","1,683","$51,459 "
22000,Louisiana,"4,343,637","753,254","$32,124 "
22001,Acadia Parish (LA),"57,843","11,322","$28,022 "
22003,Allen Parish (LA),"21,066","4,517","$28,385 "
22005,Ascension Parish (LA),"78,877","8,282","$45,398 "
22007,Assumption Parish (LA),"23,050","4,231","$31,923 "
22009,Avoyelles Parish (LA),"38,355","9,033","$24,925 "
22011,Beauregard Parish (LA),"31,998","4,754","$33,830 "
22013,Bienville Parish (LA),"15,124","3,342","$24,861 "
22015,Bossier Parish (LA),"97,517","11,651","$39,570 "
22017,Caddo Parish (LA),"245,879","46,472","$32,265 "
22019,Calcasieu Parish (LA),"178,708","25,258","$36,307 "
22021,Caldwell Parish (LA),"9,912","1,906","$27,411 "
22023,Cameron Parish (LA),"9,743","1,105","$36,018 "
22025,Catahoula Parish (LA),"10,397","2,584","$23,738 "
22027,Claiborne Parish (LA),"15,474","3,676","$26,100 "
22029,Concordia Parish (LA),"19,447","4,772","$23,865 "
22031,De Soto Parish (LA),"25,337","5,176","$29,004 "
22033,East Baton Rouge Parish (LA),"398,106","59,113","$37,943 "
22035,East Carroll Parish (LA),"8,186","3,270","$20,566 "
22037,East Feliciana Parish (LA),"19,142","3,565","$31,307 "
22039,Evangeline Parish (LA),"33,699","8,543","$22,405 "
22041,Franklin Parish (LA),"20,264","5,287","$23,698 "
22043,Grant Parish (LA),"18,516","3,373","$30,757 "
22045,Iberia Parish (LA),"72,341","13,687","$32,019 "
22047,Iberville Parish (LA),"29,848","6,095","$29,869 "
22049,Jackson Parish (LA),"15,183","2,564","$29,901 "
22051,Jefferson Parish (LA),"449,098","60,550","$37,695 "
22053,Jefferson Davis Parish (LA),"30,809","5,551","$29,083 "
22055,Lafayette Parish (LA),"186,884","26,790","$37,673 "
22057,Lafourche Parish (LA),"88,661","12,446","$36,058 "
22059,La Salle Parish (LA),"13,206","2,171","$29,359 "
22061,Lincoln Parish (LA),"37,224","7,636","$28,493 "
22063,Livingston Parish (LA),"94,805","10,771","$40,277 "
22065,Madison Parish (LA),"12,303","3,807","$21,277 "
22067,Morehouse Parish (LA),"29,704","6,970","$25,795 "
22069,Natchitoches Parish (LA),"36,234","7,977","$26,809 "
22071,Orleans Parish (LA),"463,032","114,619","$27,788 "
22073,Ouachita Parish (LA),"142,232","26,118","$31,808 "
22075,Plaquemines Parish (LA),"26,254","4,030","$37,305 "
22077,Pointe Coupee Parish (LA),"22,327","4,026","$31,675 "
22079,Rapides Parish (LA),"122,344","22,684","$30,636 "
22081,Red River Parish (LA),"9,254","2,262","$24,249 "
22083,Richland Parish (LA),"19,863","5,089","$24,238 "
22085,Sabine Parish (LA),"23,086","4,309","$28,150 "
22087,St. Bernard Parish (LA),"65,781","8,553","$35,711 "
22089,St. Charles Parish (LA),"48,147","5,598","$45,786 "
22091,St. Helena Parish (LA),"10,316","2,349","$26,649 "
22093,St. James Parish (LA),"21,016","3,435","$35,465 "
22095,St. John the Baptist Parish (LA),"43,350","6,841","$38,674 "
22097,St. Landry Parish (LA),"86,621","20,322","$23,952 "
22099,St. Martin Parish (LA),"48,246","8,875","$30,935 "
22101,St. Mary Parish (LA),"52,131","10,335","$29,797 "
22103,St. Tammany Parish (LA),"193,787","19,537","$50,376 "
22105,Tangipahoa Parish (LA),"98,995","20,895","$29,332 "
22107,Tensas Parish (LA),"5,991","1,981","$20,635 "
22109,Terrebonne Parish (LA),"103,554","16,466","$36,050 "
22111,Union Parish (LA),"22,450","3,777","$29,788 "
22113,Vermilion Parish (LA),"52,977","9,277","$30,415 "
22115,Vernon Parish (LA),"48,960","6,198","$32,768 "
22117,Washington Parish (LA),"42,116","9,688","$25,052 "
22119,Webster Parish (LA),"40,678","6,941","$29,338 "
22121,West Baton Rouge Parish (LA),"21,005","2,951","$37,574 "
22123,West Carroll Parish (LA),"11,316","2,569","$25,368 "
22125,West Feliciana Parish (LA),"9,981","1,925","$38,779 "
22127,Winn Parish (LA),"14,887","3,357","$26,100 "
23000,Maine,"1,262,256","124,727","$37,589 "
23001,Androscoggin County (ME),"101,403","10,526","$36,855 "
23003,Aroostook County (ME),"71,922","9,656","$30,094 "
23005,Cumberland County (ME),"261,852","19,200","$42,900 "
23007,Franklin County (ME),"28,497","3,594","$32,621 "
23009,Hancock County (ME),"51,094","5,016","$36,260 "
23011,Kennebec County (ME),"115,194","11,474","$37,127 "
23013,Knox County (ME),"39,094","3,868","$37,994 "
23015,Lincoln County (ME),"34,054","3,212","$39,454 "
23017,Oxford County (ME),"54,629","6,541","$34,101 "
23019,Penobscot County (ME),"140,546","16,075","$36,146 "
23021,Piscataquis County (ME),"17,059","2,266","$29,823 "
23023,Sagadahoc County (ME),"35,629","2,897","$42,786 "
23025,Somerset County (ME),"50,466","6,820","$32,010 "
23027,Waldo County (ME),"36,788","4,483","$35,071 "
23029,Washington County (ME),"32,835","5,520","$27,197 "
23031,York County (ME),"191,195","13,580","$46,081 "
24000,Maryland,"5,262,675","416,005","$52,740 "
24001,Allegany County (MD),"68,408","9,445","$31,469 "
24003,Anne Arundel County (MD),"482,551","25,153","$61,233 "
24005,Baltimore County (MD),"747,860","49,994","$48,733 "
24009,Calvert County (MD),"77,104","3,969","$66,487 "
24011,Caroline County (MD),"29,624","3,067","$38,603 "
24013,Carroll County (MD),"151,318","6,461","$61,723 "
24015,Cecil County (MD),"87,302","6,228","$50,628 "
24017,Charles County (MD),"123,763","7,500","$61,137 "
24019,Dorchester County (MD),"29,973","4,023","$33,944 "
24021,Frederick County (MD),"198,342","9,315","$61,887 "
24023,Garrett County (MD),"29,130","3,877","$33,203 "
24025,Harford County (MD),"221,327","11,491","$59,083 "
24027,Howard County (MD),"253,495","9,546","$77,495 "
24029,Kent County (MD),"18,325","1,896","$40,411 "
24031,Montgomery County (MD),"888,557","45,036","$74,652 "
24033,Prince George's County (MD),"801,992","59,566","$54,176 "
24035,Queen Anne's County (MD),"40,969","2,458","$57,890 "
24037,St. Mary's County (MD),"84,881","6,281","$55,615 "
24039,Somerset County (MD),"19,932","4,144","$29,618 "
24041,Talbot County (MD),"33,554","2,706","$45,162 "
24043,Washington County (MD),"123,939","11,034","$41,499 "
24045,Wicomico County (MD),"82,504","9,597","$38,665 "
24047,Worcester County (MD),"47,097","4,373","$40,323 "
24510,Baltimore city (MD),"620,727","118,844","$29,460 "
25000,Massachusetts,"6,274,430","529,417","$49,266 "
25001,Barnstable County (MA),"224,599","14,981","$47,106 "
25003,Berkshire County (MA),"130,015","12,232","$39,521 "
25005,Bristol County (MA),"532,609","48,640","$44,229 "
25007,Dukes County (MA),"15,273",945,"$47,013 "
25009,Essex County (MA),"724,682","61,233","$48,944 "
25011,Franklin County (MA),"71,142","6,322","$41,507 "
25013,Hampden County (MA),"447,807","61,151","$38,851 "
25015,Hampshire County (MA),"136,368","10,183","$47,268 "
25017,Middlesex County (MA),"1,444,236","85,274","$62,307 "
25019,Nantucket County (MA),"9,990",679,"$55,395 "
25021,Norfolk County (MA),"645,937","32,611","$64,527 "
25023,Plymouth County (MA),"474,494","31,169","$54,910 "
25025,Suffolk County (MA),"669,485","102,263","$40,641 "
25027,Worcester County (MA),"747,794","61,733","$45,984 "
26000,Michigan,"9,807,443","951,435","$45,202 "
26001,Alcona County (MI),"11,523","1,434","$32,085 "
26003,Alger County (MI),"8,913","1,016","$36,230 "
26005,Allegan County (MI),"106,860","7,557","$47,594 "
26007,Alpena County (MI),"31,018","3,509","$35,295 "
26009,Antrim County (MI),"23,291","2,060","$39,491 "
26011,Arenac County (MI),"16,536","2,349","$33,374 "
26013,Baraga County (MI),"7,967",885,"$34,377 "
26015,Barry County (MI),"57,132","3,642","$48,150 "
26017,Bay County (MI),"108,787","10,607","$40,239 "
26019,Benzie County (MI),"16,307","1,365","$38,356 "
26021,Berrien County (MI),"159,337","19,499","$38,227 "
26023,Branch County (MI),"42,906","4,704","$39,004 "
26025,Calhoun County (MI),"134,883","14,613","$39,991 "
26027,Cass County (MI),"50,745","5,313","$41,867 "
26029,Charlevoix County (MI),"26,169","2,139","$40,942 "
26031,Cheboygan County (MI),"26,562","2,987","$34,330 "
26033,Chippewa County (MI),"32,792","4,510","$34,537 "
26035,Clare County (MI),"30,929","4,609","$29,791 "
26037,Clinton County (MI),"65,134","3,345","$55,108 "
26039,Crawford County (MI),"14,119","1,876","$34,044 "
26041,Delta County (MI),"38,012","3,717","$36,795 "
26043,Dickinson County (MI),"26,988","2,329","$36,909 "
26045,Eaton County (MI),"103,370","6,795","$50,873 "
26047,Emmet County (MI),"31,637","2,365","$41,521 "
26049,Genesee County (MI),"435,462","52,386","$42,011 "
26051,Gladwin County (MI),"26,197","3,305","$33,150 "
26053,Gogebic County (MI),"16,341","2,314","$28,536 "
26055,Grand Traverse County (MI),"78,105","5,202","$44,515 "
26057,Gratiot County (MI),"37,467","4,063","$37,665 "
26059,Hillsdale County (MI),"45,654","4,311","$40,889 "
26061,Houghton County (MI),"32,957","4,559","$30,163 "
26063,Huron County (MI),"35,384","3,759","$36,778 "
26065,Ingham County (MI),"264,928","30,235","$42,551 "
26067,Ionia County (MI),"56,402","5,054","$42,239 "
26069,Iosco County (MI),"26,844","3,351","$31,792 "
26071,Iron County (MI),"12,395","1,542","$29,553 "
26073,Isabella County (MI),"58,215","7,439","$35,497 "
26075,Jackson County (MI),"150,321","15,192","$43,751 "
26077,Kalamazoo County (MI),"230,284","22,938","$43,565 "
26079,Kalkaska County (MI),"16,644","1,835","$35,593 "
26081,Kent County (MI),"572,777","47,054","$47,443 "
26083,Keweenaw County (MI),"2,197",227,"$29,828 "
26085,Lake County (MI),"10,874","2,064","$27,071 "
26087,Lapeer County (MI),"88,173","5,173","$52,480 "
26089,Leelanau County (MI),"21,408","1,452","$48,142 "
26091,Lenawee County (MI),"95,313","7,140","$46,167 "
26093,Livingston County (MI),"163,056","5,587","$69,650 "
26095,Luce County (MI),"6,062",999,"$31,948 "
26097,Mackinac County (MI),"11,574","1,213","$33,967 "
26099,Macomb County (MI),"794,861","44,207","$52,612 "
26101,Manistee County (MI),"23,798","2,654","$34,999 "
26103,Marquette County (MI),"60,771","5,875","$37,032 "
26105,Mason County (MI),"28,095","3,070","$35,804 "
26107,Mecosta County (MI),"37,573","5,255","$34,423 "
26109,Menominee County (MI),"24,893","2,496","$34,804 "
26111,Midland County (MI),"82,544","6,437","$48,997 "
26113,Missaukee County (MI),"14,626","1,647","$36,091 "
26115,Monroe County (MI),"147,154","9,371","$52,962 "
26117,Montcalm County (MI),"59,355","6,513","$38,128 "
26119,Montmorency County (MI),"10,431","1,346","$30,805 "
26121,Muskegon County (MI),"165,855","19,397","$38,787 "
26123,Newaygo County (MI),"48,132","5,234","$38,433 "
26125,Oakland County (MI),"1,194,882","67,216","$64,450 "
26127,Oceana County (MI),"26,731","3,651","$35,824 "
26129,Ogemaw County (MI),"21,445","3,093","$30,946 "
26131,Ontonagon County (MI),"7,605",919,"$30,682 "
26133,Osceola County (MI),"23,070","2,932","$34,796 "
26135,Oscoda County (MI),"9,436","1,445","$28,671 "
26137,Otsego County (MI),"23,643","1,993","$41,816 "
26139,Ottawa County (MI),"236,382","11,436","$54,377 "
26141,Presque Isle County (MI),"14,280","1,463","$32,708 "
26143,Roscommon County (MI),"25,471","3,520","$30,262 "
26145,Saginaw County (MI),"205,831","25,881","$39,616 "
26147,St. Clair County (MI),"165,263","11,827","$47,278 "
26149,St. Joseph County (MI),"61,630","6,398","$40,337 "
26151,Sanilac County (MI),"44,047","4,766","$37,847 "
26153,Schoolcraft County (MI),"8,538","1,095","$32,494 "
26155,Shiawassee County (MI),"71,415","5,819","$43,111 "
26157,Tuscola County (MI),"57,204","5,139","$40,927 "
26159,Van Buren County (MI),"75,665","8,863","$39,610 "
26161,Washtenaw County (MI),"309,419","22,337","$55,335 "
26163,Wayne County (MI),"2,030,088","293,189","$40,488 "
26165,Wexford County (MI),"30,361","3,332","$36,173 "
27000,Minnesota,"4,892,721","336,594","$49,170 "
27001,Aitkin County (MN),"15,193","1,766","$32,085 "
27003,Anoka County (MN),"303,989","12,906","$59,352 "
27005,Becker County (MN),"30,073","3,340","$36,661 "
27007,Beltrami County (MN),"38,785","6,042","$33,951 "
27009,Benton County (MN),"34,969","2,343","$43,442 "
27011,Big Stone County (MN),"5,604",603,"$32,676 "
27013,Blue Earth County (MN),"52,773","4,631","$40,207 "
27015,Brown County (MN),"26,039","1,652","$41,690 "
27017,Carlton County (MN),"30,703","2,484","$41,218 "
27019,Carver County (MN),"72,614","2,305","$70,220 "
27021,Cass County (MN),"27,527","3,372","$35,295 "
27023,Chippewa County (MN),"12,824","1,004","$37,882 "
27025,Chisago County (MN),"42,601","2,194","$55,801 "
27027,Clay County (MN),"48,103","4,781","$40,637 "
27029,Clearwater County (MN),"8,252","1,154","$31,220 "
27031,Cook County (MN),"5,128",362,"$38,263 "
27033,Cottonwood County (MN),"11,855","1,142","$33,897 "
27035,Crow Wing County (MN),"55,432","4,857","$38,730 "
27037,Dakota County (MN),"364,360","12,722","$64,913 "
27039,Dodge County (MN),"18,087",872,"$50,086 "
27041,Douglas County (MN),"32,859","2,531","$39,270 "
27043,Faribault County (MN),"15,625","1,376","$36,160 "
27045,Fillmore County (MN),"20,918","1,723","$38,190 "
27047,Freeborn County (MN),"32,151","2,577","$38,026 "
27049,Goodhue County (MN),"43,763","2,203","$48,281 "
27051,Grant County (MN),"6,144",541,"$35,938 "
27053,Hennepin County (MN),"1,109,034","77,803","$54,517 "
27055,Houston County (MN),"19,665","1,286","$42,650 "
27057,Hubbard County (MN),"18,275","2,102","$35,073 "
27059,Isanti County (MN),"32,247","1,812","$51,062 "
27061,Itasca County (MN),"43,619","4,150","$37,560 "
27063,Jackson County (MN),"10,988",858,"$37,535 "
27065,Kanabec County (MN),"15,174","1,388","$39,442 "
27067,Kandiyohi County (MN),"40,615","3,603","$41,006 "
27069,Kittson County (MN),"5,041",477,"$35,221 "
27071,Koochiching County (MN),"13,905","1,464","$37,601 "
27073,Lac qui Parle County (MN),"7,785",595,"$34,787 "
27075,Lake County (MN),"10,911",794,"$41,051 "
27077,Lake of the Woods County (MN),"4,435",393,"$34,562 "
27079,Le Sueur County (MN),"25,599","1,490","$47,569 "
27081,Lincoln County (MN),"6,176",576,"$33,230 "
27083,Lyon County (MN),"24,332","1,867","$40,887 "
27085,McLeod County (MN),"34,965","1,810","$47,732 "
27087,Mahnomen County (MN),"5,150",834,"$30,450 "
27089,Marshall County (MN),"9,901",877,"$37,071 "
27091,Martin County (MN),"21,139","1,881","$37,054 "
27093,Meeker County (MN),"22,412","1,543","$42,274 "
27095,Mille Lacs County (MN),"22,543","1,997","$37,969 "
27097,Morrison County (MN),"31,985","3,074","$37,748 "
27099,Mower County (MN),"38,294","3,049","$38,194 "
27101,Murray County (MN),"8,997",695,"$36,835 "
27103,Nicollet County (MN),"27,921","1,821","$47,699 "
27105,Nobles County (MN),"20,585","1,973","$36,919 "
27107,Norman County (MN),"7,222",734,"$34,810 "
27109,Olmsted County (MN),"125,384","6,818","$53,749 "
27111,Otter Tail County (MN),"56,549","5,140","$36,710 "
27113,Pennington County (MN),"13,067","1,158","$36,100 "
27115,Pine County (MN),"25,819","2,750","$37,161 "
27117,Pipestone County (MN),"9,712",814,"$34,324 "
27119,Polk County (MN),"30,078","3,217","$36,511 "
27121,Pope County (MN),"10,946",881,"$36,802 "
27123,Ramsey County (MN),"501,328","43,907","$47,003 "
27125,Red Lake County (MN),"4,223",384,"$34,125 "
27127,Redwood County (MN),"16,233","1,217","$39,182 "
27129,Renville County (MN),"16,820","1,349","$39,581 "
27131,Rice County (MN),"51,727","3,404","$48,566 "
27133,Rock County (MN),"9,595",663,"$39,749 "
27135,Roseau County (MN),"16,080",975,"$41,996 "
27137,St. Louis County (MN),"192,897","18,141","$38,704 "
27139,Scott County (MN),"96,998","3,183","$70,149 "
27141,Sherburne County (MN),"66,745","2,719","$59,386 "
27143,Sibley County (MN),"15,234","1,093","$42,051 "
27145,Stearns County (MN),"128,892","8,041","$44,764 "
27147,Steele County (MN),"33,880","2,070","$47,956 "
27149,Stevens County (MN),"9,109",760,"$39,229 "
27151,Swift County (MN),"10,198",931,"$36,130 "
27153,Todd County (MN),"24,388","2,751","$33,332 "
27155,Traverse County (MN),"3,891",394,"$32,739 "
27157,Wabasha County (MN),"21,627","1,218","$43,772 "
27159,Wadena County (MN),"13,314","1,597","$32,330 "
27161,Waseca County (MN),"18,130","1,302","$43,489 "
27163,Washington County (MN),"205,440","6,801","$69,625 "
27165,Watonwan County (MN),"11,620","1,046","$36,304 "
27167,Wilkin County (MN),"6,881",566,"$40,175 "
27169,Winona County (MN),"46,431","3,948","$39,755 "
27171,Wright County (MN),"93,455","4,071","$56,064 "
27173,Yellow Medicine County (MN),"10,745",856,"$36,473 "
28000,Mississippi,"2,781,605","489,775","$32,542 "
28001,Adams County (MS),"33,665","7,411","$25,953 "
28003,Alcorn County (MS),"34,375","5,041","$30,190 "
28005,Amite County (MS),"13,537","2,587","$26,984 "
28007,Attala County (MS),"19,443","3,934","$25,581 "
28009,Benton County (MS),"7,868","1,664","$24,769 "
28011,Bolivar County (MS),"38,424","10,551","$24,106 "
28013,Calhoun County (MS),"14,836","2,418","$28,269 "
28015,Carroll County (MS),"10,539","1,770","$29,718 "
28017,Chickasaw County (MS),"19,429","3,142","$27,529 "
28019,Choctaw County (MS),"9,504","2,074","$26,932 "
28021,Claiborne County (MS),"10,056","2,748","$23,314 "
28023,Clarke County (MS),"17,791","3,001","$27,759 "
28025,Clay County (MS),"21,581","4,111","$28,330 "
28027,Coahoma County (MS),"29,809","8,245","$23,180 "
28029,Copiah County (MS),"28,011","5,793","$27,139 "
28031,Covington County (MS),"19,282","3,804","$26,908 "
28033,DeSoto County (MS),"113,116","8,289","$49,479 "
28035,Forrest County (MS),"68,119","13,742","$29,861 "
28037,Franklin County (MS),"8,373","1,677","$25,763 "
28039,George County (MS),"19,350","2,967","$35,739 "
28041,Greene County (MS),"11,178","2,387","$28,643 "
28043,Grenada County (MS),"22,635","4,083","$28,672 "
28045,Hancock County (MS),"43,719","6,162","$35,841 "
28047,Harrison County (MS),"183,520","26,637","$35,564 "
28049,Hinds County (MS),"242,179","43,619","$34,399 "
28051,Holmes County (MS),"20,883","7,266","$18,051 "
28053,Humphreys County (MS),"10,926","3,361","$21,171 "
28055,Issaquena County (MS),"2,016",674,"$20,194 "
28057,Itawamba County (MS),"22,276","2,829","$32,545 "
28059,Jackson County (MS),"131,517","16,901","$38,608 "
28061,Jasper County (MS),"18,236","3,418","$25,396 "
28063,Jefferson County (MS),"9,096","2,655","$19,181 "
28065,Jefferson Davis County (MS),"13,649","3,474","$22,556 "
28067,Jones County (MS),"64,143","11,016","$29,314 "
28069,Kemper County (MS),"10,075","2,169","$24,596 "
28071,Lafayette County (MS),"34,776","5,341","$29,757 "
28073,Lamar County (MS),"39,981","5,505","$37,709 "
28075,Lauderdale County (MS),"74,537","13,468","$31,194 "
28077,Lawrence County (MS),"13,356","2,359","$29,309 "
28079,Leake County (MS),"20,404","4,221","$27,207 "
28081,Lee County (MS),"76,039","9,458","$36,911 "
28083,Leflore County (MS),"34,995","10,198","$22,285 "
28085,Lincoln County (MS),"32,905","5,643","$28,877 "
28087,Lowndes County (MS),"59,677","10,720","$32,502 "
28089,Madison County (MS),"74,758","9,280","$46,400 "
28091,Marion County (MS),"24,586","5,323","$25,724 "
28093,Marshall County (MS),"33,650","5,893","$29,295 "
28095,Monroe County (MS),"37,810","5,635","$31,365 "
28097,Montgomery County (MS),"11,976","2,521","$25,948 "
28099,Neshoba County (MS),"28,125","5,247","$28,648 "
28101,Newton County (MS),"21,312","3,495","$30,001 "
28103,Noxubee County (MS),"12,392","3,476","$22,848 "
28105,Oktibbeha County (MS),"38,745","7,546","$27,190 "
28107,Panola County (MS),"34,407","7,055","$27,282 "
28109,Pearl River County (MS),"49,105","8,870","$31,197 "
28111,Perry County (MS),"12,093","2,298","$28,141 "
28113,Pike County (MS),"38,242","8,760","$25,485 "
28115,Pontotoc County (MS),"26,858","3,262","$33,204 "
28117,Prentiss County (MS),"24,847","3,600","$29,047 "
28119,Quitman County (MS),"9,839","2,778","$21,086 "
